epoch,mae,set
219,0.7531983852386475,train
219,0.6268303990364075,train
220,0.7846205234527588,train
220,0.788841724395752,train
220,0.7534803152084351,train
220,0.7759978771209717,train
220,1.3812532424926758,train
221,0.8513951301574707,train
221,0.7718968987464905,train
221,0.7678762674331665,train
221,0.7333084940910339,train
221,1.000533938407898,train
222,0.8267970085144043,train
222,0.8161329627037048,train
222,0.777477502822876,train
222,0.7129051089286804,train
222,0.7725241780281067,train
223,0.8593131899833679,train
223,0.6697195172309875,train
223,0.7628802061080933,train
223,0.8384619355201721,train
223,0.6249831914901733,train
224,0.7246875762939453,train
224,0.860469400882721,train
224,0.7193562388420105,train
224,0.7928920984268188,train
224,0.8378555178642273,train
225,0.6574676036834717,train
225,0.73859041929245,train
225,0.7604244351387024,train
225,0.9584579467773438,train
225,0.528880774974823,train
226,0.7839268445968628,train
226,0.7824299335479736,train
226,0.8464423418045044,train
226,0.6524083018302917,train
226,0.9468523859977722,train
227,0.7743537425994873,train
227,0.9762914180755615,train
227,0.6782051920890808,train
227,0.6229153871536255,train
227,0.9680019021034241,train
228,0.6898155808448792,train
228,0.8910526633262634,train
228,0.853307843208313,train
228,0.6403928399085999,train
228,0.6062681674957275,train
229,0.8153771162033081,train
229,0.6558641195297241,train
229,0.8269177079200745,train
229,0.7855883836746216,train
229,0.40030917525291443,train
230,0.572482705116272,train
230,0.9540988802909851,train
230,0.7490155100822449,train
230,0.7667704820632935,train
230,0.7063426375389099,train
231,0.6381102800369263,train
231,0.9369532465934753,train
231,0.675253689289093,train
231,0.7919766902923584,train
231,0.5815452933311462,train
232,0.8678858876228333,train
232,0.8638589978218079,train
232,0.5471339821815491,train
232,0.7190850973129272,train
232,0.9341433644294739,train
233,0.9594371318817139,train
233,0.5907632112503052,train
233,0.729231595993042,train
233,0.698893129825592,train
233,1.0123318433761597,train
234,0.7941554188728333,train
234,0.8665958046913147,train
234,0.7084628343582153,train
234,0.652519702911377,train
234,0.42996978759765625,train
235,0.7787492275238037,train
235,0.937840461730957,train
235,0.5907993912696838,train
235,0.6502310037612915,train
235,0.9898717999458313,train
236,0.7041962146759033,train
236,0.8004655241966248,train
236,0.717382550239563,train
236,0.7823638916015625,train
236,0.36756762862205505,train
237,0.6989283561706543,train
237,0.8388108611106873,train
237,0.6185986399650574,train
237,0.8276437520980835,train
237,0.45984092354774475,train
238,0.7317907214164734,train
238,0.7338626384735107,train
238,0.7011665105819702,train
238,0.8144271373748779,train
238,0.38028645515441895,train
239,0.6404113173484802,train
239,1.013878345489502,train
239,0.46200278401374817,train
239,0.833408772945404,train
239,0.5986408591270447,train
240,0.9802696108818054,train
240,0.5596758723258972,train
240,0.7272600531578064,train
240,0.6837901473045349,train
240,0.47806525230407715,train
241,0.646064817905426,train
241,0.6268376111984253,train
241,0.7625344395637512,train
241,0.856340765953064,train
241,0.9337077140808105,train
242,0.7467986345291138,train
242,0.7285627126693726,train
242,0.8635696172714233,train
242,0.5667055249214172,train
242,0.6461737751960754,train
243,0.653375506401062,train
243,0.787490963935852,train
243,0.6529150009155273,train
243,0.7876717448234558,train
243,0.7627861499786377,train
244,0.7069969177246094,train
244,0.6634826064109802,train
244,0.7509142756462097,train
244,0.7198895215988159,train
244,1.0524225234985352,train
245,0.7675264477729797,train
245,0.7479653358459473,train
245,0.5979464054107666,train
245,0.7416889667510986,train
245,0.7614206671714783,train
246,0.7707133889198303,train
246,0.6949663162231445,train
246,0.8021599054336548,train
246,0.6096718907356262,train
246,0.3974807560443878,train
247,0.7687329053878784,train
247,0.6844480037689209,train
247,0.6399341821670532,train
247,0.7668390870094299,train
247,0.4419304430484772,train
248,0.652820348739624,train
248,0.6272652745246887,train
248,0.7317955493927002,train
248,0.8070571422576904,train
248,0.7092356085777283,train
249,0.7196584939956665,train
249,0.6245438456535339,train
249,0.7943109273910522,train
249,0.6385248303413391,train
249,1.0372501611709595,train
250,0.6376729607582092,train
250,0.818996787071228,train
250,0.657573938369751,train
250,0.6955893039703369,train
250,0.573611319065094,train
251,0.7403631210327148,train
251,0.5821508765220642,train
251,0.7039974927902222,train
251,0.7746709585189819,train
251,0.569771945476532,train
252,0.6953920125961304,train
252,0.8181509971618652,train
252,0.6597456932067871,train
252,0.6192296147346497,train
252,0.5442098379135132,train
253,0.6646913886070251,train
253,0.645044207572937,train
253,0.5964637398719788,train
253,0.814975380897522,train
253,1.1985595226287842,train
254,0.629806637763977,train
254,0.7218005061149597,train
254,0.6799881458282471,train
254,0.7489429116249084,train
254,0.47936180233955383,train
255,0.6761937737464905,train
255,0.7588284015655518,train
255,0.4963851869106293,train
255,0.7853134274482727,train
255,1.0639727115631104,train
256,0.6326249837875366,train
256,0.7570548057556152,train
256,0.7278853058815002,train
256,0.6081503629684448,train
256,0.8684959411621094,train
257,0.778563916683197,train
257,0.6929639577865601,train
257,0.6306172013282776,train
257,0.6419968605041504,train
257,0.5902224183082581,train
258,0.7310733795166016,train
258,0.5840977430343628,train
258,0.666471004486084,train
258,0.7478749752044678,train
258,0.6407045722007751,train
259,0.7042605876922607,train
259,0.5696491599082947,train
259,0.8198814988136292,train
259,0.6391443014144897,train
259,0.511089026927948,train
260,0.5339572429656982,train
260,0.7467213869094849,train
260,0.7049320340156555,train
260,0.7292645573616028,train
260,0.6127508282661438,train
261,0.6742017269134521,train
261,0.6337119340896606,train
261,0.7578879594802856,train
261,0.6374542713165283,train
261,0.6567583680152893,train
262,0.6548150777816772,train
262,0.6119980812072754,train
262,0.6725956797599792,train
262,0.7088660001754761,train
262,1.1514149904251099,train
263,0.6915189623832703,train
263,0.6373624205589294,train
263,0.7619897723197937,train
263,0.6361969709396362,train
263,0.23964114487171173,train
264,0.7089911699295044,train
264,0.7867891788482666,train
264,0.6286056041717529,train
264,0.5675666928291321,train
264,0.5500388145446777,train
265,0.6187684535980225,train
265,0.5519604682922363,train
265,0.6287211179733276,train
265,0.8628155589103699,train
265,0.7946326732635498,train
266,0.6308941841125488,train
266,0.6951902508735657,train
266,0.6914942264556885,train
266,0.6355364918708801,train
266,0.8258331418037415,train
267,0.5712442398071289,train
267,0.6479639410972595,train
267,0.6669798493385315,train
267,0.7836337089538574,train
267,0.59368896484375,train
268,0.7020829916000366,train
268,0.5818819999694824,train
268,0.799355685710907,train
268,0.5776378512382507,train
268,0.628608226776123,train
269,0.6906524896621704,train
269,0.5122734308242798,train
269,0.6603169441223145,train
269,0.748929500579834,train
269,1.0910229682922363,train
270,0.6452382206916809,train
270,0.614782452583313,train
270,0.5879977345466614,train
270,0.8254335522651672,train
270,0.3742264211177826,train
271,0.7350037097930908,train
271,0.7108089923858643,train
271,0.5780738592147827,train
271,0.6544897556304932,train
271,0.2574038803577423,train
272,0.6930365562438965,train
272,0.5592407584190369,train
272,0.5294084548950195,train
272,0.8868449926376343,train
272,0.30823880434036255,train
273,0.6243056654930115,train
273,0.725159227848053,train
273,0.7124202251434326,train
273,0.5931680798530579,train
273,0.3964202105998993,train
274,0.8424291014671326,train
274,0.5626230239868164,train
274,0.6336875557899475,train
274,0.6016236543655396,train
274,0.5016615390777588,train
275,0.821657121181488,train
275,0.634719967842102,train
275,0.5036911964416504,train
275,0.681596040725708,train
275,0.4141209125518799,train
276,0.6212081909179688,train
276,0.5676881670951843,train
276,0.7416204214096069,train
276,0.7206193208694458,train
276,0.24714624881744385,train
277,0.6232550144195557,train
277,0.8361315727233887,train
277,0.5842505097389221,train
277,0.5918169021606445,train
277,0.34775540232658386,train
278,0.6269356608390808,train
278,0.6111851334571838,train
278,0.7460208535194397,train
278,0.634509801864624,train
278,0.46348071098327637,train
279,0.6371878981590271,train
279,0.6658121347427368,train
279,0.6194165349006653,train
279,0.6927236914634705,train
279,0.45160457491874695,train
280,0.6152149438858032,train
280,0.6230493187904358,train
280,0.4832199811935425,train
280,0.8091537356376648,train
280,1.309665322303772,train
281,0.6158964037895203,train
281,0.5829797983169556,train
281,0.7026015520095825,train
281,0.7087104320526123,train
281,0.4205350875854492,train
282,0.6203954219818115,train
282,0.5176073312759399,train
282,0.8599406480789185,train
282,0.618511974811554,train
282,0.3011277914047241,train
283,0.5959471464157104,train
283,0.7220911979675293,train
283,0.7695690393447876,train
283,0.5213413834571838,train
283,0.3217123746871948,train
284,0.7653981447219849,train
284,0.672344982624054,train
284,0.4905644953250885,train
284,0.6273333430290222,train
284,0.8255636692047119,train
285,0.7022626996040344,train
285,0.6249938607215881,train
285,0.782168447971344,train
285,0.4480038285255432,train
285,0.7360542416572571,train
286,0.5944964289665222,train
286,0.47707217931747437,train
286,0.7530335187911987,train
286,0.7245717644691467,train
286,0.7560076117515564,train
287,0.48819103837013245,train
287,0.7901362180709839,train
287,0.5567874908447266,train
287,0.7036281824111938,train
287,0.8090651035308838,train
288,0.7041707038879395,train
288,0.5442549586296082,train
288,0.6388624310493469,train
288,0.6738556623458862,train
288,0.5126770734786987,train
289,0.6568900942802429,train
289,0.7559012174606323,train
289,0.5887517929077148,train
289,0.5484446287155151,train
289,0.5784412026405334,train
290,0.599746823310852,train
290,0.6110888123512268,train
290,0.6743739247322083,train
290,0.6758102774620056,train
290,0.39489123225212097,train
291,0.5990743041038513,train
291,0.6121129989624023,train
291,0.6087778210639954,train
291,0.7414278984069824,train
291,0.3412266671657562,train
292,0.5298934578895569,train
292,0.5093563795089722,train
292,0.7560778856277466,train
292,0.7560965418815613,train
292,0.39160338044166565,train
293,0.5596787929534912,train
293,0.6771045923233032,train
293,0.6918749213218689,train
293,0.6188912987709045,train
293,0.38089215755462646,train
294,0.5784037709236145,train
294,0.6052270531654358,train
294,0.6837911605834961,train
294,0.666731595993042,train
294,0.472321480512619,train
295,0.5127941966056824,train
295,0.5531156659126282,train
295,0.7241138219833374,train
295,0.7112123966217041,train
295,0.770811140537262,train
296,0.6279858350753784,train
296,0.5754418969154358,train
296,0.7179332375526428,train
296,0.6013543009757996,train
296,0.4832350015640259,train
297,0.5700796842575073,train
297,0.579166054725647,train
297,0.6717357635498047,train
297,0.6151783466339111,train
297,1.3624653816223145,train
298,0.5878400802612305,train
298,0.6784019470214844,train
298,0.7157601118087769,train
298,0.5140433311462402,train
298,0.673365592956543,train
299,0.6883381605148315,train
299,0.655449390411377,train
299,0.589921236038208,train
299,0.5177168250083923,train
299,1.0991541147232056,train
300,0.6539148688316345,train
300,0.6082502007484436,train
300,0.5969728827476501,train
300,0.6299458742141724,train
300,0.6448548436164856,train
301,0.5194790363311768,train
301,0.8245933055877686,train
301,0.5304486751556396,train
301,0.5814331769943237,train
301,0.9537768363952637,train
302,0.6043365597724915,train
302,0.5040321350097656,train
302,0.6769234538078308,train
302,0.729904294013977,train
302,0.27471253275871277,train
303,0.6487922072410583,train
303,0.6419286727905273,train
303,0.5339555740356445,train
303,0.621479868888855,train
303,0.9651435017585754,train
304,0.7422202825546265,train
304,0.6675702333450317,train
304,0.501136064529419,train
304,0.6094549894332886,train
304,0.11700495332479477,train
305,0.4951696991920471,train
305,0.6732785105705261,train
305,0.5726667642593384,train
305,0.6968963742256165,train
305,0.9379088282585144,train
306,0.6984761357307434,train
306,0.6602143049240112,train
306,0.49335020780563354,train
306,0.617590069770813,train
306,0.5411582589149475,train
307,0.6925030946731567,train
307,0.5971888303756714,train
307,0.5916250348091125,train
307,0.6194145083427429,train
307,0.16273021697998047,train
308,0.7375859022140503,train
308,0.5913633704185486,train
308,0.641150951385498,train
308,0.45298856496810913,train
308,0.9416696429252625,train
309,0.50871342420578,train
309,0.6406488418579102,train
309,0.5905384421348572,train
309,0.7142008543014526,train
309,0.5586633682250977,train
310,0.6640130281448364,train
310,0.5422561168670654,train
310,0.7443091869354248,train
310,0.5206972360610962,train
310,0.3339717388153076,train
311,0.6710466146469116,train
311,0.6673188805580139,train
311,0.49078622460365295,train
311,0.6391674876213074,train
311,0.3234458267688751,train
312,0.5549936294555664,train
312,0.6096664667129517,train
312,0.6578884124755859,train
312,0.6034049391746521,train
312,0.7210423350334167,train
313,0.6336566805839539,train
313,0.6026229858398438,train
313,0.5539658665657043,train
313,0.6601319909095764,train
313,0.4190228283405304,train
314,0.5695827603340149,train
314,0.5523806214332581,train
314,0.6697661876678467,train
314,0.6658559441566467,train
314,0.31216681003570557,train
315,0.6354151964187622,train
315,0.5426056385040283,train
315,0.7225872278213501,train
315,0.5341300368309021,train
315,0.5276376605033875,train
316,0.7089747190475464,train
316,0.7055400609970093,train
316,0.5426601767539978,train
316,0.471976101398468,train
316,0.5599321722984314,train
317,0.5142890214920044,train
317,0.5894145369529724,train
317,0.642723560333252,train
317,0.6367025375366211,train
317,1.0148696899414062,train
318,0.5377439856529236,train
318,0.6499449014663696,train
318,0.5614972710609436,train
318,0.6766424179077148,train
318,0.5246780514717102,train
319,0.6430426836013794,train
319,0.6271654367446899,train
319,0.5388078093528748,train
319,0.5667670369148254,train
319,1.0141116380691528,train
320,0.5340714454650879,train
320,0.6683262586593628,train
320,0.606209933757782,train
320,0.6416483521461487,train
320,0.17784638702869415,train
321,0.5543232560157776,train
321,0.5269833207130432,train
321,0.7480567097663879,train
321,0.5733325481414795,train
321,0.6737666130065918,train
322,0.5582308769226074,train
322,0.6991754174232483,train
322,0.7156788110733032,train
322,0.45986098051071167,train
322,0.31697431206703186,train
323,0.5520598888397217,train
323,0.5886586904525757,train
323,0.6852050423622131,train
323,0.6018362045288086,train
323,0.3314421474933624,train
324,0.7395666837692261,train
324,0.5351260304450989,train
324,0.5690334439277649,train
324,0.44206517934799194,train
324,1.8093026876449585,train
325,0.5051501393318176,train
325,0.5425785183906555,train
325,0.6360543966293335,train
325,0.719200074672699,train
325,0.5320467948913574,train
326,0.5670481324195862,train
326,0.7113528251647949,train
326,0.5103895664215088,train
326,0.6216623783111572,train
326,0.4143182337284088,train
327,0.5870821475982666,train
327,0.623552143573761,train
327,0.49435678124427795,train
327,0.6908918023109436,train
327,0.5226625800132751,train
328,0.554874062538147,train
328,0.5459958910942078,train
328,0.7371821999549866,train
328,0.5858393907546997,train
328,0.18174020946025848,train
329,0.6742669343948364,train
329,0.6406689882278442,train
329,0.5192553400993347,train
329,0.5484784841537476,train
329,0.5721292495727539,train
330,0.5601202845573425,train
330,0.7054241895675659,train
330,0.43613266944885254,train
330,0.7177863121032715,train
330,0.13216479122638702,train
331,0.737643837928772,train
331,0.6126004457473755,train
331,0.383902370929718,train
331,0.6249741911888123,train
331,0.7286872863769531,train
332,0.5961101055145264,train
332,0.6532605886459351,train
332,0.5871784090995789,train
332,0.5069842338562012,train
332,0.851484477519989,train
333,0.4849786162376404,train
333,0.7365065813064575,train
333,0.6028376221656799,train
333,0.5119129419326782,train
333,0.8854403495788574,train
334,0.49111223220825195,train
334,0.6354299187660217,train
334,0.6108018159866333,train
334,0.6434023380279541,train
334,0.3676033914089203,train
335,0.6074011325836182,train
335,0.44830521941185,train
335,0.6506797075271606,train
335,0.6675851941108704,train
335,0.393023818731308,train
336,0.6122511625289917,train
336,0.655365526676178,train
336,0.5961433053016663,train
336,0.5220861434936523,train
336,0.2219746708869934,train
337,0.5157874226570129,train
337,0.5698271989822388,train
337,0.589301347732544,train
337,0.6801641583442688,train
337,0.5084351301193237,train
338,0.6566121578216553,train
338,0.654877781867981,train
338,0.5609286427497864,train
338,0.45027613639831543,train
338,0.8238640427589417,train
339,0.42457520961761475,train
339,0.7652159333229065,train
339,0.47836682200431824,train
339,0.6969321966171265,train
339,0.32929280400276184,train
340,0.5226913690567017,train
340,0.7009834051132202,train
340,0.6100664734840393,train
340,0.484098345041275,train
340,0.8034326434135437,train
341,0.7019031047821045,train
341,0.5149078369140625,train
341,0.6267616152763367,train
341,0.49575385451316833,train
341,0.530509352684021,train
342,0.46649086475372314,train
342,0.6422478556632996,train
342,0.6676356196403503,train
342,0.574374258518219,train
342,0.3771703243255615,train
343,0.5024701356887817,train
343,0.6740117073059082,train
343,0.5392918586730957,train
343,0.594505250453949,train
343,0.7757864594459534,train
344,0.6727678179740906,train
344,0.6561039090156555,train
344,0.5056461691856384,train
344,0.5361078977584839,train
344,0.09897366911172867,train
345,0.49705857038497925,train
345,0.631416916847229,train
345,0.5727859735488892,train
345,0.6135737299919128,train
345,0.6625292897224426,train
346,0.620337963104248,train
346,0.5828185677528381,train
346,0.5749596357345581,train
346,0.5467479825019836,train
346,0.5373745560646057,train
347,0.6458304524421692,train
347,0.6555230021476746,train
347,0.48567259311676025,train
347,0.5271326303482056,train
347,0.6258764266967773,train
348,0.4427350163459778,train
348,0.6395774483680725,train
348,0.5963819026947021,train
348,0.6512670516967773,train
348,0.4261757433414459,train
349,0.6057081818580627,train
349,0.4958299398422241,train
349,0.6231684684753418,train
349,0.5447314977645874,train
349,1.0431756973266602,train
350,0.492090106010437,train
350,0.6517192721366882,train
350,0.6099944114685059,train
350,0.5019148588180542,train
350,1.1571760177612305,train
351,0.5417758226394653,train
351,0.5390740633010864,train
351,0.5570668578147888,train
351,0.6510846614837646,train
351,0.7739818096160889,train
352,0.5996334552764893,train
352,0.5516031980514526,train
352,0.6064732074737549,train
352,0.5090279579162598,train
352,0.9786786437034607,train
353,0.46002718806266785,train
353,0.7082695364952087,train
353,0.5496944785118103,train
353,0.6114791631698608,train
353,0.2852691113948822,train
354,0.52607661485672,train
354,0.5597187280654907,train
354,0.4962003827095032,train
354,0.7305178046226501,train
354,0.427344411611557,train
355,0.5546848773956299,train
355,0.5277208089828491,train
355,0.6396878957748413,train
355,0.6053649187088013,train
355,0.24368411302566528,train
356,0.6151285171508789,train
356,0.6753169298171997,train
356,0.4605688154697418,train
356,0.5497889518737793,train
356,0.49790987372398376,train
357,0.45137500762939453,train
357,0.6030406355857849,train
357,0.550356924533844,train
357,0.5977962017059326,train
357,1.5125380754470825,train
358,0.6055879592895508,train
358,0.5869560241699219,train
358,0.4815896153450012,train
358,0.627983808517456,train
358,0.4236474335193634,train
359,0.611192524433136,train
359,0.6540957093238831,train
359,0.49762484431266785,train
359,0.5361151695251465,train
359,0.4263591766357422,train
360,0.7580056190490723,train
360,0.554455578327179,train
360,0.40491387248039246,train
360,0.5637587904930115,train
360,0.5899600386619568,train
361,0.43135449290275574,train
361,0.6914950013160706,train
361,0.5511606335639954,train
361,0.6388803124427795,train
361,0.22037816047668457,train
362,0.5100153684616089,train
362,0.6218745708465576,train
362,0.4493052363395691,train
362,0.6334648728370667,train
362,1.2393302917480469,train
363,0.6403113603591919,train
363,0.6273745894432068,train
363,0.518670380115509,train
363,0.49298062920570374,train
363,0.5231314897537231,train
364,0.47847554087638855,train
364,0.4995635151863098,train
364,0.6816023588180542,train
364,0.5867295861244202,train
364,0.8421115279197693,train
365,0.4495307207107544,train
365,0.6249524354934692,train
365,0.6376144886016846,train
365,0.5604243874549866,train
365,0.5334851145744324,train
366,0.684897243976593,train
366,0.48366403579711914,train
366,0.5064321160316467,train
366,0.6199905276298523,train
366,0.27360907196998596,train
367,0.6587642431259155,train
367,0.5649444460868835,train
367,0.46143072843551636,train
367,0.6044628024101257,train
367,0.300261527299881,train
368,0.4788271486759186,train
368,0.6089192032814026,train
368,0.5341848731040955,train
368,0.6636834144592285,train
368,0.31322595477104187,train
369,0.5797555446624756,train
369,0.5486951470375061,train
369,0.6102205514907837,train
369,0.5312305688858032,train
369,0.4540042579174042,train
370,0.47113683819770813,train
370,0.4527074992656708,train
370,0.6679092645645142,train
370,0.6457440853118896,train
370,0.7694692611694336,train
371,0.6177304983139038,train
371,0.5755836963653564,train
371,0.5186372995376587,train
371,0.48891010880470276,train
371,1.1436011791229248,train
372,0.5975936651229858,train
372,0.5271139740943909,train
372,0.6713308691978455,train
372,0.4697706699371338,train
372,0.41737163066864014,train
373,0.4046884775161743,train
373,0.6558403968811035,train
373,0.6116501688957214,train
373,0.575590968132019,train
373,0.5618155002593994,train
374,0.5720559358596802,train
374,0.6153137683868408,train
374,0.3848818242549896,train
374,0.6509513854980469,train
374,0.794187068939209,train
375,0.796025812625885,train
375,0.4807072877883911,train
375,0.4060061275959015,train
375,0.5646182298660278,train
375,0.5046698451042175,train
376,0.4424668848514557,train
376,0.7748874425888062,train
376,0.4209302067756653,train
376,0.5844280123710632,train
376,0.736227810382843,train
377,0.5254746079444885,train
377,0.4333774447441101,train
377,0.6080887913703918,train
377,0.6797498464584351,train
377,0.4541427195072174,train
378,0.6849455833435059,train
378,0.5174870491027832,train
378,0.5676952004432678,train
378,0.432350754737854,train
378,0.9126501083374023,train
379,0.508770763874054,train
379,0.6208347082138062,train
379,0.5220174789428711,train
379,0.5042614936828613,train
379,1.3969968557357788,train
380,0.5336859226226807,train
380,0.5000577569007874,train
380,0.4541497230529785,train
380,0.7280808687210083,train
380,0.7297647595405579,train
381,0.4788734018802643,train
381,0.6100040674209595,train
381,0.6839535236358643,train
381,0.49639707803726196,train
381,0.12329590320587158,train
382,0.4919097125530243,train
382,0.5331112146377563,train
382,0.5749706029891968,train
382,0.5489449501037598,train
382,1.3745626211166382,train
383,0.5161904096603394,train
383,0.4981895685195923,train
383,0.6901782155036926,train
383,0.4970593750476837,train
383,0.7883152961730957,train
384,0.6668010950088501,train
384,0.48628121614456177,train
384,0.47521570324897766,train
384,0.5865203738212585,train
384,0.615253746509552,train
385,0.5027718544006348,train
385,0.5828853249549866,train
385,0.67573082447052,train
385,0.4296298921108246,train
385,0.8451745510101318,train
386,0.49223387241363525,train
386,0.44843465089797974,train
386,0.5499333739280701,train
386,0.7416563630104065,train
386,0.37093400955200195,train
387,0.5392491817474365,train
387,0.5061745047569275,train
387,0.703666090965271,train
387,0.4928582012653351,train
387,0.24134127795696259,train
388,0.6142984628677368,train
388,0.5440264344215393,train
388,0.4723665118217468,train
388,0.5913327932357788,train
388,0.41735121607780457,train
389,0.49062153697013855,train
389,0.5431032180786133,train
389,0.5354019999504089,train
389,0.6602253913879395,train
389,0.3089357912540436,train
390,0.525364875793457,train
390,0.5120972990989685,train
390,0.6542255878448486,train
390,0.4823368191719055,train
390,0.8728275299072266,train
391,0.53084397315979,train
391,0.4960983097553253,train
391,0.6026954650878906,train
391,0.5824363827705383,train
391,0.43881216645240784,train
392,0.5537191033363342,train
392,0.6334124803543091,train
392,0.515689492225647,train
392,0.5194172859191895,train
392,0.30455148220062256,train
393,0.5334228277206421,train
393,0.5319485664367676,train
393,0.5418903827667236,train
393,0.5881195664405823,train
393,0.5627779364585876,train
394,0.5430446267127991,train
394,0.5029266476631165,train
394,0.5159008502960205,train
394,0.6365146636962891,train
394,0.5037683844566345,train
395,0.5005884170532227,train
395,0.6184732913970947,train
395,0.6296567320823669,train
395,0.4260132908821106,train
395,0.7275590300559998,train
396,0.45580023527145386,train
396,0.39367303252220154,train
396,0.750714123249054,train
396,0.5847594141960144,train
396,0.5901618599891663,train
397,0.46763724088668823,train
397,0.4629889726638794,train
397,0.6794887781143188,train
397,0.600913405418396,train
397,0.2880461812019348,train
398,0.4885079264640808,train
398,0.513894259929657,train
398,0.6789747476577759,train
398,0.4975520372390747,train
398,0.6077222228050232,train
399,0.6241967082023621,train
399,0.6205553412437439,train
399,0.49355068802833557,train
399,0.45533013343811035,train
399,0.4296509325504303,train
400,0.6068994998931885,train
400,0.5168049335479736,train
400,0.5444490313529968,train
400,0.5410188436508179,train
400,0.24743151664733887,train
401,0.5789390802383423,train
401,0.5261202454566956,train
401,0.5558858513832092,train
401,0.5192309021949768,train
401,0.5338755249977112,train
402,0.5366966724395752,train
402,0.5117624998092651,train
402,0.5342345237731934,train
402,0.5923837423324585,train
402,0.5724213123321533,train
403,0.5707901120185852,train
403,0.42842063307762146,train
403,0.6448798179626465,train
403,0.5439407825469971,train
403,0.4375474452972412,train
404,0.4172700047492981,train
404,0.5798936486244202,train
404,0.44813692569732666,train
404,0.7400087714195251,train
404,0.44559207558631897,train
405,0.564945638179779,train
405,0.5279284119606018,train
405,0.5841826796531677,train
405,0.48165056109428406,train
405,0.7110698223114014,train
406,0.512050211429596,train
406,0.41028594970703125,train
406,0.6920305490493774,train
406,0.5466178059577942,train
406,0.6651800274848938,train
407,0.5358200073242188,train
407,0.38818615674972534,train
407,0.7293588519096375,train
407,0.5224572420120239,train
407,0.47642603516578674,train
408,0.4464113414287567,train
408,0.6579318642616272,train
408,0.5015664100646973,train
408,0.5687605142593384,train
408,0.4631713926792145,train
409,0.5770506262779236,train
409,0.4992524981498718,train
409,0.4440384805202484,train
409,0.628055989742279,train
409,0.7197453379631042,train
410,0.5411784648895264,train
410,0.49381786584854126,train
410,0.6463592648506165,train
410,0.49322953820228577,train
410,0.42990049719810486,train
411,0.5421724915504456,train
411,0.5156729817390442,train
411,0.5915724039077759,train
411,0.5471857786178589,train
411,0.16805486381053925,train
412,0.6957553625106812,train
412,0.6012960076332092,train
412,0.48946723341941833,train
412,0.3844020664691925,train
412,0.4215928614139557,train
413,0.4550846517086029,train
413,0.4477357864379883,train
413,0.5365898609161377,train
413,0.6905810236930847,train
413,0.8354763984680176,train
414,0.42154625058174133,train
414,0.5587447881698608,train
414,0.5715980529785156,train
414,0.6323845982551575,train
414,0.23618240654468536,train
415,0.5500548481941223,train
415,0.46621382236480713,train
415,0.6602938175201416,train
415,0.45494598150253296,train
415,0.7894144654273987,train
416,0.45934388041496277,train
416,0.7391726970672607,train
416,0.5581688284873962,train
416,0.4109887182712555,train
416,0.38281694054603577,train
417,0.42156803607940674,train
417,0.5508466958999634,train
417,0.49159032106399536,train
417,0.6667907238006592,train
417,0.7669075131416321,train
418,0.5958987474441528,train
418,0.46233147382736206,train
418,0.628819465637207,train
418,0.4894343316555023,train
418,0.2720154821872711,train
419,0.6069477796554565,train
419,0.663587749004364,train
419,0.4623095989227295,train
419,0.43270617723464966,train
419,0.37120866775512695,train
420,0.6258934736251831,train
420,0.5623432993888855,train
420,0.48498475551605225,train
420,0.4367177188396454,train
420,0.9412640929222107,train
421,0.5698145031929016,train
421,0.4415959119796753,train
421,0.5329180955886841,train
421,0.6101822853088379,train
421,0.44414791464805603,train
422,0.6311312317848206,train
422,0.4522273540496826,train
422,0.5101227760314941,train
422,0.48216909170150757,train
422,1.2690651416778564,train
423,0.5259581208229065,train
423,0.47647595405578613,train
423,0.5076076984405518,train
423,0.6478219032287598,train
423,0.37091708183288574,train
424,0.5365106463432312,train
424,0.49461519718170166,train
424,0.4619588851928711,train
424,0.6444195508956909,train
424,0.572101354598999,train
425,0.6041522026062012,train
425,0.4187757074832916,train
425,0.6437399983406067,train
425,0.4549151062965393,train
425,0.7259319424629211,train
426,0.5617499351501465,train
426,0.48052266240119934,train
426,0.6200093030929565,train
426,0.5046615600585938,train
426,0.2341219037771225,train
427,0.6270559430122375,train
427,0.4058697521686554,train
427,0.4853208065032959,train
427,0.5811930298805237,train
427,0.9319999814033508,train
428,0.5164903402328491,train
428,0.6638477444648743,train
428,0.46765926480293274,train
428,0.48748451471328735,train
428,0.5291923880577087,train
429,0.5409147143363953,train
429,0.47555863857269287,train
429,0.6155213117599487,train
429,0.5305631160736084,train
429,0.23160655796527863,train
430,0.5243320465087891,train
430,0.555524468421936,train
430,0.5702736973762512,train
430,0.4513130187988281,train
430,0.8638264536857605,train
431,0.4872719645500183,train
431,0.38007891178131104,train
431,0.5496273040771484,train
431,0.6806800365447998,train
431,0.8874049186706543,train
432,0.5675576329231262,train
432,0.3966953158378601,train
432,0.6385389566421509,train
432,0.5619698762893677,train
432,0.155613973736763,train
433,0.5035023093223572,train
433,0.560102641582489,train
433,0.5214133858680725,train
433,0.5555564761161804,train
433,0.3959158957004547,train
434,0.49625176191329956,train
434,0.5686771869659424,train
434,0.49948611855506897,train
434,0.5571855902671814,train
434,0.5940913558006287,train
435,0.7299074530601501,train
435,0.3460911512374878,train
435,0.6752220988273621,train
435,0.38906025886535645,train
435,0.3765939176082611,train
436,0.451802134513855,train
436,0.4105120301246643,train
436,0.7685474157333374,train
