pretty_comp,eps_average_sq
BeCdCl2,4.088039464910615
TaTiAs,13.608916194906929
RbSmS2,2.3540674020370216
SrCrF6,3.2405709373503924
MgMnRh2,15.260881363800713
CeFeSi,10.223130635964699
U3O5,12.826781877514458
Ta2Ni,13.630419411497705
ThSb,7.637617429539138
NdSn3,14.070952348721814
MgVBiO5,2.2872399670053567
NaMg2Be,10.045627572896246
BeBi2Ru,12.229381287157034
V3Zn2O8,7.865646826548978
CoF3,5.2916790026102944
CaBeTl2,11.425150618992589
ZnFeSb,11.147863771443687
BaTlPb2,12.409580976003985
Li6I3N,2.1214617602021493
Tl4V2O7,2.451217384620684
Na3CuCSO7,1.675509872645737
HfAlIr2,9.153283563836533
NpN,10.222840440242953
FeCl,14.973870575105154
MgV2O5,4.806252871693983
Ba2IrO4,3.157050311076253
GeS,4.47724989995719
KTiPCO7,1.8835693067507056
Fe(HO)2,2.838426794311713
PrPtF7,1.7410246025449112
NaBe2Tc,20.115068149689844
LiCd,7.250641350942688
ZnPd,8.77608682728242
Ti2MnSi,9.796994437070994
Mg2PN3,2.0660106485688794
Ta2InCuTe4,9.878378746872723
YNi4B,11.723651308359525
MnBeIr2,14.652411633129427
BaSiC,2.9174303762043747
Y6FeSb2,10.84595008901172
TiSbRu,8.485552427508773
Ca(PIr)2,6.006182925397239
YbC2,2.170430064910332
ScCu2As,13.280564747027896
MoPO5,3.0327160544084357
TaSiRh,8.778879958931741
Rb(CoS)2,7.0159770049034025
Na2AlH4ClO4,1.5769802366125791
Sr3Ti2O7,2.372839368070806
Zr2SnC,7.790992662470338
K(NiS)2,7.984213590997343
TeMoWSe2S,3.4260132321207784
Sr3(AlP2)2,2.9987942021196896
MgZrPd2,13.31852469307318
Zr6FeSb2,12.070136701794224
Tm(SiRh)2,9.171475708230746
TcSnSe,12.974359329076714
Lu2TlAg,11.008551221664002
Na6Ge2S7,2.2076533544316543
Mg(VN)2,10.346129711152864
V3Ru,12.158404500591347
V2CrRu,13.325393052364348
BeGeMo2,8.209508714492806
LiCd2Pt,6.6919279733123265
Ba2CuWO6,3.251517594395987
Sr2BBrN2,1.9668163784824109
Th3Bi4,6.3058306352137325
Ba4CrTc,15.861787415042482
Pr(MnSi)2,10.258601269178953
Ba4NbW,16.399012165371424
Rb2ZnF4,1.5339817469578965
PrNi2B2C,8.364468502740227
SmCuSn,6.379069942658831
SmCuO3,5.802172007102167
TaRh3,8.128462339212751
Br3N,14.793762198981028
Ba2NdNbO6,2.247665455533808
Er3(In2Co)2,13.263909680030244
ZrNiSn,6.3608175575157
AlV2O4,13.549541197644539
BaTiF6,1.7171779173981945
CaMn(GeO3)2,4.208047845101891
Sr3NiIrO6,4.547255582583119
Be2InPb,13.832131674715464
Mg2Si,6.927895303288968
BaSbPb,10.80517931364399
NpAsSe,11.788965179353106
K3GaO3,1.7669653835507548
AlAgS2,2.800428538634757
NdFe2,15.459045895526671
PrSF,2.4818474301750837
KCa(PO3)3,1.593298465448329
TlN,5.002509370306067
U(MnGe)2,12.36777263697874
Sm(AlZn)2,9.201979859428805
LuGa3,13.065029659361668
ZrBe2Hg,8.895202826992387
NaZr2NiF,2.8113282744401564
V2InC,9.139806708386493
Ag2HgO2,2.935995004537076
LiSbWO6,2.186915636232912
NbAlPt,9.67365666815467
ErMn2,12.9553734025693
BaMgZn,8.143782904768521
Ba4NbSe,12.592096727709807
Th(NiSn)2,10.018042057541317
YbPmPd2,6.912929914298277
PrMgAu2,13.84426596103961
TaBe2Sn,10.961709112481806
Yb2SbAu,6.2077854344363415
UI3,5.987949008912263
RbFe(SeO4)2,3.2781702213277453
Ba4TiSi,14.063637509549228
LaTl,8.278816340516316
Ba4TiCd,14.442506707632162
AlPO4,3.7824198603539516
Si3CCl8,1.8549034116812304
InPbCl3,2.0977845456576327
BeTc2Ge,8.877152321174474
PuGa3,12.802291461557449
K2BeRh,5.236570124295737
Li4VO4F,1.8659849945806104
BeNi4Ru,17.321740674655075
TiGaPt,10.237463878650154
NaYSn,5.498281549720786
BeV2Hg,10.533291666584256
BeNb4Sn,17.50312257855723
Ba2YSn,9.306379532342318
PrYO2,7.041242788031101
TaBeBr4,15.531593607869091
KAg3S2,2.627888886539916
KBaIn,7.155738955551692
LiCaO3,12.597916494404938
TmCd,8.409387611473264
Mn2NiO6,9.118088249920227
KCoCl3,6.997278042210414
BeZn2Re,10.39809597955318
CaSbAu,5.981173240538459
Dy(GeRh)2,8.558531805553255
BeNbRe,14.381104500929911
Li2Ti3NiO8,6.242082985670729
BaVSi2,8.841336625948212
SrBeCl,5.2280780407335135
Ti6Al6Pd7,12.135567559863036
Be2FeMo,7.1793662672968575
Zn3(PS4)2,2.537518472839164
Ta2Be,11.603891588600785
Ba4ScTa,15.395781889855414
Y3Sn,12.295771630930693
LuCuSi,7.8068666356398495
Ti2ZnO4,7.70151500247408
Ba4GaBi,12.93856251675587
Ca(ZnGe)2,8.383875396656768
NdOF,1.9218567411056768
Zr2BeW,12.53027134582488
NiP2,5.113149714217255
NaHgPd2,7.443957280909128
HfBeTl,11.685967368315447
BeRhPb4,12.874672811376607
TiBeBi,9.77367893886432
Na2BeP,5.1967618122570665
BaFeF4,3.04632018452865
USbSe,11.082417004727203
FeBr3,7.065545508545914
ScCo,17.63484618589003
Pr(SiNi)2,9.516215984658329
BaCrCd,12.215015349969887
Ta2Mn2O7,8.075010835906044
DyNiBi,5.135474661606266
Ba4GeOs,13.39952611102348
MnZnSiO5,8.981004027019102
TaBiO4,2.4552460840684245
Tl2CuF4,3.977901456798546
TbLuHg2,11.313664304724615
Mg(GaO2)2,1.93220081772056
RbInBr3,2.245009279862038
ErSCl,2.252642892249013
NaZrBe,7.486369836798962
H3S,4.070294829616154
YbNbRu2,9.769657107595947
ErAg2,5.787068918430699
MgTaIr2,9.76957522106258
ScGa2,10.540150220308377
Ho2Mg,11.246578739035854
TlBiS2,3.9177374422830655
HfBeTc,6.682631717120635
W3O,18.394420349660386
Ba4GaSe,12.137532698205185
Th3Al2,15.558995254621468
MnBeRe2,13.391748703337193
YAl2,9.260998866213082
KBe2Mo,5.581809742368509
NpH3,13.52237528444368
Na3Pt,7.751322467811541
K2LiAlH6,1.8793615937333608
Ba4FePd,12.616968732623539
TiFe(BiO3)2,4.17893527109478
TiAsOs2,16.441937233793347
RbCr5Se8,11.63475110749402
Li6Co(SiO4)2,2.558254613338294
Ba3AsP,4.5923632260525755
CoO,10.244252046879751
NdTlPd,11.705151287645394
Sm(GaPd)2,12.498182534539435
Ti4ZnO9,2.3804901456072725
YbErPt2,8.468104864726227
NdCo5,18.48703058903728
SnH8(NF3)2,1.5169486917273547
Ba4HfSe,12.620328838821907
Ba4NiMo,14.237675372054243
TaTe4,6.809892314371304
TmIn5Co,11.356369725107285
GaAu,11.234850540468562
BaCuO2,4.516285346757148
ZrPdF6,4.070061424597913
AlBMo,9.921448146986073
K2B(CN)3,1.937205891655987
K2ZnTe2,2.4018673291143013
MgF2,1.4528018906008255
Nb2InC,8.338371143894554
HfZnO3,3.3377087949669906
Li2V2CoO6,7.35296992151244
TlNiF3,4.11690822503166
HoS,7.260096418092531
Tl2HgGeTe4,4.390645358790285
Ba4LaTc,14.908749109164054
K2NpO4,2.2546322686120384
Te2SO7,2.2060900555809893
BaMg2FeH8,2.2149266353538666
MgNiPO5,4.965803056908318
Li2CaGeO4,1.8586554279908905
Y2BeCo,12.055133069913964
RbAuN2,2.3174051580737163
HfBeTe2,8.339388466788197
NaGeSbO5,1.9461329176943007
Re2PtRh,20.43164212685804
YbGaAu2,11.136498552058454
Na2CdCl4,1.804586748630648
Nd2IrPd,8.017599391339031
K2BeTl,7.560288795189417
Mg(CoGe)6,12.418958625155867
BiBAs,11.803897661365928
Fe(PO3)3,3.566623052692841
LiVFeO4,6.551277229161756
PuO2,13.292539260803409
Sr8Fe3N8,6.636899376465893
BaRuPt2,9.33287915561609
Ho2CdOs,9.935725103550991
TaBe2Cr,11.825383714704568
Li2MoF6,2.387809316786693
Li2TlAg,7.1072216793906176
AlF3,1.3583691201829735
Nb3FeS6,6.887691921101003
Sr3Co2Cu2S2O5,6.8425117220700935
Tb(SiPd)2,8.22329212258286
GaCuO2,2.397032888107017
CaIrO3,3.9461077870056553
Li3Re,14.113833639376653
LiBe2Co,11.091193203017733
V4OF,9.960890187796137
BaYSe,12.654240396009552
Nd2ScSi2,9.463454267162
LiMnIr2,10.955551104348881
MnBePd,14.093277357189374
BaTcBr2,9.244421741425114
Si2HgTe,13.159156507922535
Pb2SO5,2.075170675711599
KAuO2,2.13177547285512
VCrO3,13.716170505404682
YAl3Ni,10.77144218137324
LuN,3.4854985296224124
In5CuS8,3.0996451409798507
SmCd,8.397362681223196
Ca3Zn,11.142840750903693
HfCo3B2,11.488408651041857
Mn2HO4,9.691823013929492
BiF4,2.1532146510121404
MgV2O4,10.317334927198981
Li5V2Ni3,8.863894930183534
SmSbTe,6.657609681159348
YbCo2,13.80934466222058
U(FeSi)2,8.226319549673072
SnF3,1.6499090884045702
YbZnSn,5.418191580223055
Ba4NiSe,10.501585594566183
TiFe,9.629169226885567
CrSbS3,9.598242894752492
MnSiRu2,11.233263105616283
SrTl,8.244610360714448
SrGe2,5.365488483508902
Li2NiSnO4,6.040902250492058
HoSnAu,5.172475229520195
KP,2.7019067341416507
Ca4BeIr,10.737290160929804
KBaV,10.729711086511136
AlTlF4,1.7158768409572211
FeN,8.481045533030308
RbLiMoO4,1.8479177470872448
Np3In,18.37064596940819
LiBi3(BrO2)2,2.4374371786776368
Re3Sn,16.05159908960267
BeTlSb4,15.271067415213649
P2Pd,4.662031030927758
Pt(SCl3)2,2.3748333274849696
YbNi2B2C,6.415967061428335
Sr2AlTlV2O7,6.789909179559523
KSc2Be,7.352682050336009
Li2FeF6,4.673435567117621
Ce2SbO2,7.1428169046485674
SrDy3,10.03905872081641
Ge2O3,2.71189970316013
MgBeTe2,3.1961904407174075
KBeIr,5.783234389163213
BaRu2Pt,15.017118010235295
Ba2Si,5.315756452911162
UBrN,8.167174133893152
Ba2AlCr3O8,11.549079328385154
Ca3MnN3,6.624746536031902
Th(CrB3)2,11.553417964683291
Mg(NiO2)2,8.633732294513964
Zr(CoSi)2,9.4015388811265
TlSiPt5,11.204201592854949
Hf2MnRh,11.600721241945836
PrSbPd,5.978377706368176
RbUAgS3,6.09865012386621
Cu2OF2,5.750689813694817
Be2MoPt,9.328513636516089
BaTeIr2,10.830589396088591
NdBeO3,9.435088764818273
Ca2TiSbO6,2.7388988054812597
Ti3V2O9,7.183750181253988
Zr4Al3,10.069304841944154
Ba2ZnBi,9.22363811085409
NaCr2O4,9.871985615872827
HgP2Se,14.052992563863402
NaMgBO3,1.661776158211448
BaNbCr2,17.59089347740283
Dy2Se3,3.1840121440304427
AlFeO3,9.025129731292877
U(SiPd)2,9.865238635397183
NaY2In,7.312384472021876
Li2TiCoO4,5.6569544220661125
Fe3(OF2)2,10.293305267664676
Be2GaSe,9.846141376194023
Ca(ClO2)2,1.9078521955329768
MoCl4O,2.5538859280189734
KSc2Co,10.918772824818733
Zr6Al2Fe,12.861807804504002
BeZnPt,9.851705436116124
PaAs,11.542229709491432
SrBr2,1.8623372412106245
NbAsAu,12.601103126313982
KMgBe2,10.426004348103193
Pr3SiAgS7,2.8082794257931907
Rb2PtSe2,2.607962167414755
BaLaSc,12.12409996659546
TbCoC,8.667837100453607
Zr2CoOs,11.480914597713895
Ba4InSb,12.030531991562135
ErIr,19.233793177633995
Na2BeGe,5.822613960527809
SrMg2N2,2.430576063405546
Na3GaS3,2.1334166650391264
VSi2As,20.021053918313093
TlAsRh,9.638765481118421
TaSe2,3.9476153139163226
PaO2,5.450963217634111
HgCS(OF)3,1.799898145266374
Ho2RuRh,9.807181042481066
NaBePb,10.650718285636893
MgBeIn,11.713190570179133
VGePt,9.641517861139224
Th2HN3,2.827507736505773
ErGaRh2,11.577538598510479
Na3In,7.6800694441304795
TaFeSb,10.718726603473007
LiCa4(BN2)3,2.17428149051589
Tm(GeRu)2,8.024740909628589
Mn4Cu3O2,11.277155374177182
Na8NO3,4.140144924999607
Cu3(PO4)2,6.1354733585383086
RbMnF3,3.023689798904643
Dy3SnC,4.776798090771684
Ga2CoRu,7.461474385133276
NdAlPd,11.546607005234625
Li2FeO2,4.00674847392912
RbYbF3,1.5081777083619818
Er6I7,6.5092984773066505
As4S3,2.9266362944513618
ZrBr2,4.665801110206049
Na2CuO2,2.1501240274303557
SrHgO2,2.064969733434366
Hg3Au,17.414344661801092
ErN,3.936254564938604
SrBeMo4,14.812531856505828
CaH4Se2O7,1.8544630849206285
SmTlCd,10.738510138748298
BeMoSe2,7.156528488031053
TiBeBi2,12.982608880087753
NdTe2,5.804291515766589
Li2BeMo,7.41806578563442
GaAs,4.021558570173179
Pr2AgIr,8.96370459129483
ZrBe2Cr,13.73202461401814
NaLi2PO4,1.6052725625263768
Ba2SbAu,4.441148500106701
Fe(NiO2)2,12.807693000692982
BeTl2Re,10.29498583453777
BaGa4,11.862019221026411
CeInPd,9.979131558741305
HfMn2Be,16.360848592498698
Ba2MnMoO6,4.956046811724038
Be3Tc,7.672906880706947
B6As,2.807947055531259
Tb2Cu(Ge2O)2,2.030385841820876
Ba4ZrGe,14.898718065659207
DyAl2,9.58137777148986
Pr(NiAs)2,10.361642405204561
Ba4MgFe,14.200802794208505
NaInHg2,12.609833464403884
ZrBe2Br,10.060397606456718
MgV2O6,5.314536668421812
Ba4LiNi,13.309654390704514
Co5SbO2,9.365087648637713
Ba4FeGe,13.842593687600601
ThGeO4,1.9884499826078936
Ni3Bi,10.405642699996957
GaCuO2,2.3974083228909238
NiBTe,7.049872339269697
BeFeW2,8.091635598979149
YTiSi,9.709785442188377
TlF3,2.033502725184634
Zr2MnBe,10.142524340616587
W2C,9.952456983077091
BeSnOs4,17.67581398408571
Hg2P2S7,2.8168599539203223
Ta2SnO6,2.4980859339368884
Li2CaTa2O7,2.184208476008338
Be2ZnPb,10.120228917042013
DyCuSn,6.112225453957013
DyPb3,12.209127732970936
Li2SnBi,10.307537694975137
Sm(GePd)2,8.283342722999372
SiH6(NF2)2,1.4585837880172214
Ti2O3,9.406736947528618
MnGaPt2,15.65505030333662
ZrTaNO,10.495243367036961
Ba2MgGa,7.502246330266689
Rb4SnO4,1.807844019820294
BeVPd4,15.676957613006422
Eu2PBr,8.626196535360569
Na2MnO3,8.343410573620359
Er(CuO2)2,5.2245286868769325
Hf2P2O9,1.8410866356584088
Co2NiSe4,11.446669093379667
YbLuPt2,7.228748162718079
Ba4CaSn,10.936882554000475
Ba2Ge,5.303294573501772
NaNi2O3,10.391129229620171
LiTiFeO4,5.291830181200703
Sn(SbTe2)2,7.326750075351735
LiTlPd2,6.056010788189423
K3VS4,2.4265132735401767
Bi4O3F7,3.24966152083567
CuSnAs,15.756462166362093
BeFeMo,12.046645452849797
Ca2Si,3.83937494912909
Y(CoSi)2,9.521552744519493
TiCrAg,15.529810043912322
CaOsO3,6.0162280541881055
ZrAlAu2,6.662139296051983
BeTeCl4,11.572463004909544
K2BeF4,1.423434812931968
Mg3As2,3.2148716926185408
Ba3SiO5,1.963593644316461
HfSe2,3.559367921415262
Be2SnCl,10.118422143134108
LiMnFeO4,9.949822443976913
BaNa2Si,10.116789675254363
YMgCu,8.492520238421573
TmZr,9.031459830319054
KRbS,1.9617339269126173
VGaFeCo,10.768036032629164
Ba4MgTc,12.918401603913695
NaSmTl2,14.063338863868706
Sc2InNi2,12.734669214392653
LaRe2W,8.98646760412566
MnB2,10.967409296030977
PrLuIn2,7.631166359082996
U(GeRh)2,10.407920061184177
BaBe2Si2O7,1.7529118631579856
K(CoAs)2,6.2039611002434025
MoSeCl7O,2.7856417572975887
PrH,6.0938110680700746
SrPd2,7.295210757750595
Mg2BeFe,11.058820009386173
CrNiSb,11.317985686507999
Ca4BeZn,14.520519963141814
LuBiO3,2.3849877707583045
Yb3U,13.725370668947342
Ba2TiCl,12.97551155060948
Ba3Si6(NO)2,1.7860477783829487
InCuSe2,3.76283138075572
LiVCuO4,3.6578135545705446
BeIn2Hg,12.872953559045158
HoCdCu4,9.504028970213984
YbIn2Pd,10.437659380020662
V3Re,10.86660020429573
PmN,7.0271046669307555
LiNdTiO4,2.2804385543136214
LiBeIr4,14.039173764862376
Ca3Hg,10.204239315108207
PrZn,7.736989078446474
PrS2,14.445023364467087
Ba2NaCu,7.299362985905002
LuFe2,14.03246592727023
Be2NbHg,9.968244579663963
Zr2TiBe,12.401216338193064
NdSn2,10.764918330701196
Lu2PdRu,14.903955850712926
YbInRh2,6.250327991393732
InCuO3,4.6744090535596055
Mn3Sn,18.865077082623678
Mg(PtO2)3,3.683644029128403
FeCo,16.681519714942038
Mn2GaAs,13.331706567427892
Mg3Os,9.430254503458537
RbSnCl3,2.2286767374386085
NpGa3,10.688928851854149
CaBHO3,1.7035061882286584
MgMo2As,11.20690412201336
NaLu(Pd3O4)2,7.157911706636231
RbCrI3,3.9639248226978263
YbTaRu2,8.778439496858198
NaInS2,2.587572865318643
HoVB4,9.413313267211851
ErAlNi,13.041795633015163
Sc2Ti2O7,2.2167919764079502
LiVRh2,14.814982281460884
SrZrBe2,7.802873402364884
GaPPt5,7.0833066666164735
TiBrO,4.301344750966456
MgSn3,17.104990499851205
CdGaRh2,7.464482567465745
Nd(HO)3,1.856035200815617
Na3Cl,3.412848272826282
TbTaO4,2.2796125401772405
Sm4U2O,4.663625199348679
Ho6MnBi2,9.640276621204046
Er(SiRh)2,9.136963390536268
BeInTc2,6.994431118158692
Mo3W(SeS)4,3.3324365460325467
TiReN3,9.488408718009572
NaBe4SbO7,1.8288338725355384
BaYCuSbO5,3.759179875096872
CeSmI4,8.043100563008439
Ag3Sb,8.682449731114676
Ti2AsIr,13.743085534187728
CoAgO2,4.230559458668951
FeCl3,6.3094664328029095
Mn3NiO8,11.051725355496911
CaBe2Tl,9.525537605125848
Li2RuF6,3.392737341243301
PmGeAu2,8.816178310356475
LiErO2,1.9330631995186642
NiAgSe2,8.193212638112923
Li5(NiN)3,4.7993680139507235
MoAsIr2,10.772771231210658
NdGeRu,9.428736217896157
BaTi2Cu,13.283010451952025
LiMnF3,4.4279679312298565
Al2Se3,2.551777158504768
LiN3,2.04712806959734
K4MnBr6,2.1703225566721644
CoNi,16.003624589448474
Re2AuSe,11.68669756603635
YOsO3,4.758150901348127
Cd3(BO3)2,1.941768952956728
AlFe2Mo,10.572636063599909
SrTcN3,7.0254418603624735
Tl2TeCl6,2.357201730866495
Na8SnO6,1.8554963397071595
KLi3PbO4,2.132541519720855
Pb5(SI3)2,2.8731631813502463
BeNbTl2,7.1120414322002725
Y4C7,4.588856066603093
Sm(ErSe2)3,2.9471285460031544
ZrSi2,8.62085842593416
TbNbO4,2.1372802031242104
NaYbF4,4.072816388364854
Er2Si3Rh,10.058084642051222
BeGaBr2,3.25579995290456
LiMnF4,3.2757085747463357
KI(OF)2,1.8516209115258988
YTcAs,10.978155582792585
BeRuPb2,12.824242667697769
Dy(SiRu)2,7.860139947863524
TlGaSe2,3.1790459784868372
HfBeSe2,7.950503128733428
Pr3TlC,9.922444255323382
SiRh,7.779890744734143
Ca2BeFe,13.214883023823305
Na4CO4,1.5401515076987284
Ta3(OF)5,2.1234406043023664
K2SnBr6,2.0594659501919423
Pr2Br5,2.8410502752796662
Ba2CaUO6,2.146765008099396
AgHgAsS3,3.2741258375328215
Be2OsBr,5.835911811076883
KTeOF3,1.7080690852538722
Mn3OF6,8.844898718093573
KBaMn,10.337601269153303
NbTc2As,18.682443630317746
CuNi3O4,14.759387972857592
SbCl3,2.192988828060918
Pr(CoAs)2,11.736031413273116
BeCuSe2,6.5197264768802485
TbBPd3,11.224495534321349
Zn2PtO4,2.503011519483414
TlCrTe2,10.39714063256496
Ba4SrRh,13.065879227973905
Zn2CuRh,2.5570230086306744
KSmPdO3,2.4959700852908204
GeSe,6.8766997898701385
MnAlGe,9.532054692807145
Na3HfF7,1.448021638880672
PmCdHg2,7.23423112707909
DyAlZn,10.79653802537338
BH3NF4,1.4294404499663496
NdBiPd,5.881870450800494
BaHgW2,12.798535072421371
Yb2In,11.704803857106421
LiFeRh2,15.491663349470684
Ti2NiSe4,9.505787710652916
HfBePd2,7.4756203755942545
BaHf4Cu,16.37513053383087
YbSn,8.695702003480418
Mn(AsO3)2,4.436684197310719
KPrTe4,3.4557391876895647
SmTmRu2,10.513101350220117
Ti3InC,7.078269562541398
HfMo2,9.34277617556295
ThCdAu2,16.47548481835967
Tm2CdHg,10.832562023824279
SrCuSO,7.149585069545411
CoCl2,6.064953970696451
SrCa2Be,10.602205745346893
Li3Mn(CoO3)2,5.075486840359915
Li4Ti3V5O6,9.116671541741537
CdSbS2Br,3.094145008452793
TlTcAs,11.741818428165205
Na8N3O,7.529827355258553
ICl,2.5776733695330765
SrMgSi,4.760518179078128
Rb2TeO3,1.8099079166263312
Li2SnP2O7,1.807963863945664
Er2AlSi2,8.323623009243029
Er2PdRu,15.4149180990364
Nd3SiAgS7,2.8196690113084784
ErCdPd2,13.634280325708433
NpNi5,15.285654494765124
Ce(MnAl2)4,12.61026962439741
Tb3CuSnS7,2.9410088971870407
Ti(CrS2)2,12.009429628421161
Be2FeHg,10.136097210794038
TlAgTe2,7.797976233185976
SnPbF4,1.9913897994449337
P2S7,2.6479614800823668
MoF4,7.647145436915222
Ti2GeC,8.749226632489679
P4S7,2.62915068669206
Ta2PdS6,5.860861711386818
KBaBe,8.293220122485597
PuGa,17.693956595402852
Ba2YTi,12.407525941943462
Li2CuBiO4,7.387969951211224
CaPbI4,2.308303850593909
Tm3SnC,6.695722515158466
NpGaRh2,15.138926646232221
BeCu2Tc,9.231177245256063
KBe2Pt,10.810003083564162
Ce(GeRh)2,9.73368035911049
Th2Cu,15.738703885644455
SiSb3,17.863780861471255
Tb(SiPt)2,8.92596026580147
LiSbS2,7.665446279680438
ScRh2Pb,9.141586295605377
Zn(FeS2)4,13.414387798181473
SrSn2,4.3880861431836085
MgGaIr2,8.187667555537413
Ba2CdTe,8.686121113592652
Ba4GeSb,11.503216941360359
PrBS3,2.6866087669526184
Li(CoO2)2,8.277531838255491
Ba2Ti3AlO8,8.007989760233214
K2SrCdSb2,3.4654436945360985
HoZnIn,10.445281231254619
CrPd3,16.297232893960864
Th6CoBr5,2.718161143125992
Eu2PI,8.969004032407017
Ti2Cu3,11.08245460175678
Rb2RhF6,3.1413319892470244
Na2FeNiF7,5.075522961561038
CaFe(SiO3)2,2.385819216397868
Pm2CuPt,10.656739651506928
Li4Co3(OF3)2,6.450945667109591
LiBeW2,11.418539019214904
Mg2As2O7,1.8398822426086583
PaC2,9.134400181000757
BaBeCo2,12.332835575541148
CoTe,11.334832743950539
TiAsP2,20.24762702145612
BaMg(BiO2)4,2.8838515911884235
Ca(CoGe)2,8.201018229463946
CeMg2Cu,9.442261381681828
CaGe,4.813913861575284
Ce(CoSi)2,9.958282984531015
Mn2Al2O7,12.113319115750231
YLuCd2,10.430661532232747
Sr2PbO4,2.2786326309141343
Mn2BePt,13.594457203826368
CeAl,10.764032701548246
Be2NbHg,10.67157751537544
Ag2PdCl4,2.4599322483895096
Ba2PbCl,5.061719075571066
BaZn2,11.728429846602086
Ho3GaC,9.53416488214883
Ba4TaNb,16.52925285667807
LiDyTl2,13.070145370270374
BeCrHg2,13.171789298851287
BeV2Si,12.201452099374626
TiZn,9.310048334998053
KAg2SbS4,2.8347369072514184
CrI2,6.8411353833507285
NaCaBe,8.069153198033444
ErInPd2,11.818385394517026
V3Ni,15.657576440816117
Sr2YTi2TlO7,5.086498468167141
Ba4LiOs,11.415542037065082
CaHoTi2O6,4.805250600471668
U2Cu2As3O,11.850711652329858
MnCo3O8,10.163501693150184
Tl6S,9.087595941721881
LiMg2Si,6.9632535498860015
YbCO3,1.737056897935893
ErPd3,5.084309195947864
V3Co,13.837915305420827
Li2FeCu(PO4)2,5.248453740547465
Ba4ScSb,12.195343373599615
YCuO2,2.2205704972671625
GaBN2,2.331044115126667
Ba4SiRu,12.659225884705588
MnTe2,11.076375761051086
In2Sn2O7,2.295865849739484
CaSi2,8.791609636465896
MnBeSe2,7.526756716319896
Na2TiBe2,8.96689095134614
LiCaSn,6.890077406435044
Sc2BeGe,11.274967849178108
YbTmRh2,8.54325659999355
NdPbAu2,9.014837768922966
Ba4CuHg,13.562676726959172
Li2Ca,17.26657561108552
Ca(CdAs)2,4.661605588921769
DyFeSi,9.346411075915716
NbPbS2,6.776161647028992
TmNi5,13.983483114017053
Pb2SO5,2.0761101447980392
Ba(H2O3)2,1.7237265831138455
Li2AcIn,11.67360698327642
TaBe2Os,8.428042477349058
K2CoS2,4.921605429125744
TiBeTc2,15.114264785294713
NdMg,7.433949152368478
TaAs2,6.917253790341944
Tc2AsIr,16.788734317988354
BaLaMn2O6,7.514694493679256
ZnNiF6,2.539632519348681
CoGe2,11.396084122773635
ZrU3Sb5,13.276575863778536
IF3,1.939364156968292
Cu3Pt,6.8731070121161375
Yb2Nd2O5,2.325489195846758
Co2NiO4,12.327584245639262
CaW,9.19039716225583
Be2GaIr,7.446155607649717
SrCuH6O5,1.9437763931755803
TmAl4Ni,11.737089360938963
KCuO,2.052088367168107
As2PbO6,2.177475602618776
IF7,1.6220974076793293
Li2Ni3SbO8,8.163412276738203
PmRh2Pb,9.21379943345849
BeGeW2,7.383756947968062
RbUTe3Au,5.52860741959492
EuPd2,9.41220661340014
YLuZn2,11.343817699522502
Rb2CoS2,4.804671338048698
Th7Te2,5.809693049837773
Li7Fe3(SiO)2,4.460657649569923
LiGe2N3,2.3282038856881355
CeMg2Ag,9.875116876945473
Ge3N4,2.4244793255460024
Pa2S3,9.148528114766151
Rb3Er,8.71878240734718
MgBeCr,8.997451491024185
BaCrSi2,15.842710205853882
CaMg(SiO3)2,1.6775180078516794
ZrBe2Fe,11.0484553973244
BeReHg,10.217858549291693
Sr3V2O8,2.1503798114131683
MnCo2Sn,14.951723423516546
Y2MgGe2,7.161868936713844
BeBi4P,14.653566118866765
HoP,13.85499188018528
HfBeFe4,15.618649109318008
TiHg,9.518797192923063
Ba(SbPd)2,6.9846140432620425
Lu2NiRu,15.210002191540495
V3Os,11.807806739610875
CuMoO4,5.887554670659117
BeGaP,12.066644106792905
MnNiAs,12.920116098549581
DyCuSi,7.8552105849132605
Tl4SnTe3,4.994683840511496
Hg3(TeCl)2,2.9597297173897483
BeCuSi,9.987281912512534
RbPrS2,2.3464086032345968
CaCu3(Sn2O)2,3.1222427836412723
YbB2Ru3,13.435319125350167
MnBeCu2,9.95409296051964
Ba4CaTc,12.736958035575054
Ba2ZnSn,8.018098278270228
BaYCl5,1.8756332264064848
BeFePd,13.990673083641589
BaSrNb,12.002237291438625
Ho2SO2,2.3160742647851342
KHgAs,5.1818111376879274
Sc2RuRh,8.313170273728309
KCl,1.6931036589648016
Rb3Ru,7.487589732350456
Ga2PdI8,2.6083775289120497
BePb2S,12.980204158640955
BaHgCl,7.895625371051997
SrCrO3,5.913509956024425
RbIn4,9.554606218991966
Ti3Os,13.109649118111436
Ba2MgZr,9.922917917628864
Li2PrP2,6.6007651071675015
YBe2Cu,13.585676280553722
Na2(CaSi)3,1.6861494595675677
NpH2,10.976196973451232
Li3SbS3,2.7529378247004903
Hf6NiSb2,8.406148543377839
Tm2O3,2.0065143906785217
Ni2SbTe,11.489206529028307
AcCl3,1.9350279929069072
Mo3(SeS2)2,3.1939265280633284
UBi,9.33887395067878
Ti3Al,13.776454551153572
Rb2HBrO,1.6567840334012556
Na3ZnPCO7,1.6539750098877954
MnBeTc2,14.94562589299402
Be2ZnSb,14.020093913142428
Ba4MgCo,14.041381698394215
TiFeSn,10.337572248840633
