pretty_comp,n_em300k
UNi2B2C,5.32848491382794
SO3,0.7167786277917972
Ba5Sb4,0.007582060985577792
AcYbMg2,3.503214843432623
Zn(CoS2)4,4.934727312809846
Er3AlN,3.6311434644584177
MgSc,7.616743864811782
PrCo2,4.55124936718182
USb2,4.467266978298833
Ca5P8,1.009549440107607
Li4MnCo3(P2O3)2,2.37520622579692
Dy2OsPd,3.5598447409201466
CaCo4Cu3O2,6.075514564251031
CoB3W,6.26700771720208
MgRh2Pb,8.153018466128424
Li3Mn2Fe(BO3)3,0.005405469722297408
Li5NCl2,0.5350141431368233
PuPt2,5.235000632771675
LiCd2Rh,5.257170988336844
SrTe3O8,1.1834629448605019
RbMnAs,3.9212507428529606
YbNdHg2,6.416906285217602
ZrZnCu2,7.237387042348691
CrNiAs,6.731088826056098
ThTl3,5.139439938939767
UTe2,4.452930376524043
ScSiPd2,7.17504132423728
LiCa2Si3,4.110722463565823
Li4Ni3BiO8,5.1897276582901535
HoH2,6.63381414218863
MgAg3,4.4102859392118425
NdTh3,6.343832966153784
FeNi,6.461254469008499
TbPb3,5.198515709348891
Sm2MgIrO6,3.6936726833969824
TlCuSe2,4.52065200431016
K2Be2(SiO3)3,0.4547732399560272
DySBr,1.0827439977453783
Al2FeO4,0.000440414431911236
TmF3,0.6286451696621724
InCuS2,0.0003657109395343013
Ho3ScO6,0.5253910524744202
Li2Cr3O6,0.0010535300320363562
Li2MnCoO4,5.582101504633992
Bi2Os2O7,5.1994284700333
H3BrO,1.9142152608491718
PmAlCu2,7.1457234977783886
GaPS4,1.4588976536027292
CuBiSCl2,1.004982929776125
ZnSiO3,4.189726822597393
Na2MgH4(SO4)2,1.4407063725305935
NpOs2,4.420281405208123
PbF2,0.7568760535441846
TiSnPd2,3.5139221170848485
SmGeAu,5.080933633576291
BeSiNi2,4.7504426660828605
Al2CdCl8,0.8528892455885965
Ba2CuClO2,3.1732172766062554
ZrFeTe,1.0464558456275197
Ag3SnP7,0.3968646345076348
SiC,0.6448318616550105
Ho3AlN,3.6362912067141737
SbSeI,0.6038659174207203
DyMg3,6.484413535295572
Ti2ZnRe,3.655868377884038
HfAlNi2,6.459590693044863
ThSe,6.3234483049635495
MgGe2WO6,4.367529196390952
PrFeSi2,3.981253445494445
YbFe2,5.888998240458126
HoSF,0.6022879451135869
CuTe,6.085887520370537
Ba4NaBi3O2,0.028546615173590827
BaMnGe,4.663092342844132
TaSbRu,0.4258212024754498
ZrSnPt,0.8648925945717719
CoNiSb,7.108498754022489
TlI,0.2537448818719701
Pd(Se3Br)2,2.0851814265910256
Ta2Tl3Cu3S8,6.30233656535261
Ba2N,3.8233979701918512
NdMg2Ag,4.010419344386111
SrTaNO2,3.4558134106640312
AlH3,0.33080913164920794
Lu2TlAg,3.803885617494288
ReH4NO4,4.08123174041031
BaNbTc2,6.210135677776227
CdHgAsBr,0.2066961073391099
K2NaNiF6,4.083302180919593
K2CuF4,3.640604433866335
ScRh3,5.6478414201607405
TmLuMg2,7.581002758674692
ErCl2,5.5931821096575645
DyPS4,2.3084108462599238
Li4MnCr5O2,2.4595963940955117
AlO,5.1757745773006345
Ce(AlZn)2,5.066583816674778
SnPt3C,3.954340550602568
PaGe3,5.2053155484622335
Na3As,0.02739722078584352
BaMg2FeH8,0.5232515248716498
CIN,2.7733287698783453
CaBeO3,8.39221928302683
Cd2Sb2O7,0.18163360207059234
Rb3BP2,0.5155809746134593
BaSiCl,0.44171909898403056
MnAu2,5.297999718131994
V3Sb2,5.0834795845955965
CaC2(SN)2,5.0001090388863485
Tc3Ir,5.585421331423372
CaTl2Cd,7.655983594239498
SrAcHg2,6.740948834213867
PrAl5Ni2,6.573794808495841
Hg3As,5.344297891760765
Ba2PrSbO6,0.4936352039422752
HfCoO3,0.004942151956782115
MgZrO3,0.2878041954089936
CrP2O7,3.731141877611616
RbFeS2,3.5754345086952584
ErRu3,6.110422924826545
Tl3CoCl5,2.5122798466425813
BaNaSb,0.8562015560623749
Tl2O,0.711425681478217
CaBiF6,4.626330611925495
CuH4(OF)2,4.504330428477549
Ti3In3Rh2,4.704782414769459
BaRhO3,7.009302016691168
Li4Fe5,4.2677318419580095
Na3MgPCO7,0.6135938132935276
Ba4LiTa3O2,1.2570113559131921
ThSi2,5.6391703672223885
YbAl3,5.524595986842628
Sm3Er,7.975244295086495
LiMnVO4,0.027919244590034826
NiN,5.220004920710382
Hf2Au,3.5251306040859167
K(AsRh)2,3.41975162522017
CrCl3,5.989779357826376
ScGeRu,4.799749770958237
SrAgO2,5.789081093896964
HfNi2Sn,7.493205910822332
YMgHg2,5.5488512928018165
CeSn3,6.641427359274986
TmBr3,1.1864767221964645
ScN,0.0002119339428485874
Sc2C,4.360346204809681
Ta2Te3,4.185663650108091
Pa3As4,4.79083628983979
ThBrN,0.7303601606488607
HoZn2,6.0241197448066925
InClO,0.35337616834339025
Sr6In2NF,3.9834789906605317
CdNiP,6.126048253447304
PuS,3.9109030820228483
YbCl3,2.590770254921781
HoInPd2,5.41169541410257
Sr2H3I,0.5520790598288317
SrZnSi,4.228590816558193
Ag2S,2.971132425170725
NaNdTl2,8.268025441711123
NaMnTe2,3.672034198128797
Sb7Mo3,4.834983136775629
FeSi,0.00010316780646723648
KPO3,0.5096153862660516
Rb3AuO,0.0005954083288212403
Zn2PtO4,0.3053643254197475
TiNbRu2,6.924834153950004
Cd(InSe2)2,0.0002479518015963541
LiYO3,8.108496982613834
MnSb,5.064273512512744
LiErIn2,7.18161079816351
Ho(CuGe)2,6.696021426005465
YMgAu2,5.119940970130315
Nb4FeSi,4.207445700136245
SrPuO4,3.7659890483974894
LiNdTi2O6,3.3706713868835148
Li3Cr3SiO8,0.08590071888681305
ThZn4,6.408146124921196
ScPS4,2.7952103492754303
CdHg2SeO6,0.41728682571658976
NaGa(GeO3)2,0.4186643017617544
Mn6OF,3.5751917847855457
Fe3Pd,5.043167105093247
NaAlB4,1.2813388360111613
MnInCu2,5.383951002232429
GaN,0.010019120363818822
Ce3InC,4.441769081174273
CaTi(SiO3)2,1.9552785854960293
Ce(SiRh)2,4.22858897028733
Na6Sn2S7,0.298182222161427
PrMgTl2,5.476808224713715
YHoCd2,3.5378419571590505
DyAgTe2,0.7858810230338974
Pm2MgSi,8.180511799740787
LiNd2Os,7.354164519809933
ThGa2,4.814929037935528
NpSbTe,3.143203618045178
PaSnPd2,3.8192049274552304
BeBiOs2,6.294038717798817
Li4Fe3CoO8,3.481776047359696
PrP5,3.5414999442591517
MgSc3Ru2,6.976194614107577
CePrO2,4.995761300320601
SmLuMg2,3.599821403973292
VBiO4,4.025715529456111
Tb6FeSb2,5.0261962853076705
La3Al,7.598368515198327
Ba3NaBiO6,0.7650159682550935
FeNiGe,6.2521774481096335
VRh3,5.692527711989925
BeGaBr,5.5411834280889245
Sr2InI5,0.5066351609346397
LiFeF3,3.0309018445816345
Rb4I2O,0.3769018035598941
Mn3S,7.503677553760638
Ca(MnS2)4,6.389220062919747
Sc2In,4.258945989942446
Na3Pt,3.7003314586288174
CdInPd2,4.680487511455422
BaHfMg2,4.239060627056324
SnC,0.13427345430065954
Li5FeO3F,4.768973139262647
KAgF4,8.708388428429227
BeGeRu2,4.670092403552002
TlSbO3,1.3467367049216232
MgSn(GeO3)2,1.2351528304061246
Th(SiTc)2,7.178050907383508
PaAlCu2,7.473737357718805
Zn2Cu(AsO4)2,6.951108625819619
BeF2,0.6688973755677301
AlFe3,8.131636750913163
LiMgSbPd,4.0418667717293975
U(CuGe)2,4.696313722155671
V5S4,4.8238012523839835
HfVF6,5.011816003539095
HoGeAu,0.0003012734055231604
Ho3CuSiS7,0.8423173112991583
SmTmRh2,8.26486728753666
SiRh,5.119280424125203
BaH5BrO3,0.6414766988346873
DyGa,3.752513343352101
GaPPt5,3.975809708090648
TbNiGe2,5.691204432484915
TiMn3(P2O3)2,5.701834591570901
HoNi2,3.8023728421426255
UCrC2,3.1071168920414163
LiVGaO4,5.0497452926764606
Hg2TeO3,0.9265806954460301
Co5SbO2,6.933090919586147
SrSnHg,5.792660605123477
NaLuO2,0.5939502792253565
NbTeCl9,4.840194059290409
Nb2CrSe4,5.904933250942116
CrN,5.801065795478906
Si3N2,0.045632798084635724
PuCoC2,6.12092213149394
Ca3MnO4,1.0381502859150933
Li4FeO4,6.446409344108976
PrB4,4.094811833765109
Na8TiAs4,4.310546068640424
CaAl2,5.573744252219215
Fe2CoGe,3.5077041664710435
Ba3Ti3(BO)2,2.1186050970127845
Y3B7W,7.112776576319004
DyB2Ru3,7.412119328058705
BaSr3O4,0.6189576786764119
BiCl3,0.9927985055353624
RbYTe2,0.4977869811981193
NaTbS2,0.6134183412015736
WN2,5.534857217984536
LuNi2B2C,6.8695500962694265
NbGeSb,4.794594818949647
Ag2H3IO6,0.3657404872780996
SmB2Rh3,4.099215636536041
PrPb3,5.270376012589655
NdAl3,4.663154098296954
Sn2Ir,5.573995303171885
Lu6FeSb2,4.437072989648576
Mg2CuSbO6,0.0050859816517605395
Li3CoNi3O8,4.078323785206895
Sm2AlCd,3.94246907846988
BiBCl,6.713080311936532
Te2AuI,4.895823575072161
K2O,0.039269582629478654
LiDy2Al,4.157561088729483
SrSnO3,0.2122625674273878
KHoBeF6,0.5988087451412741
LuGa5Co,6.599124447732768
Hf3(Cu2Si)2,4.386940581069719
BaP2(HO)4,0.8575466600432231
K3Al2As3,0.2018638774304917
ZnPS3,0.3430198500597353
TbScGe,4.108036372543876
Li4Cr5SbO2,3.5174205063069577
Dy(SiPt)2,6.198543568678392
SmFeSi,3.7235334552574937
Y2Ge2O7,0.5505515181036158
SbF3,1.657970577560158
Ti3Hg,3.8924140482279337
Li2CeGe,4.9674226238764545
Lu(TiGa2)2,4.9222230546036565
NiBiB,5.186512872034621
Sr2CuC(NO)2,2.9454762016367555
Sr3MnN3,4.569403543898283
Cr2As,3.6025792455619947
HfCuHg2,6.287469783647491
Yb2Nd2O5,0.0191651433474908
VZn2SbO6,3.4568048499304243
PrSmTl2,3.683477831190684
Nd2Sn2O7,0.4254449941661155
Li3Co3OF7,1.6662237320822555
ZnCu,4.2153105909865465
AlCrRu2,4.013267513182547
Th(AlC)4,4.565435053322187
Al(CrB)2,5.181349859823842
HfAu2,3.655488268889434
In2Ni3S2,4.843797073246996
RbCeTe2,5.08053543892784
PrN,5.150435019789174
Pr2Tl,3.992236668398352
Ca4Al6SO6,0.6057493064819447
HoCu5,6.0911462224612505
SrIn2Ir,4.830848107305457
PrBPd3,7.973632382586772
Ce2Cu(NO)2,3.8781205771960217
K2ZnO2,0.3884991065181321
Rb2TaCuSe4,4.087831586000627
U2AsN2,3.47078088357414
Li2Cr3CoO8,3.438328017169648
SrCl2,0.5647809759537611
TmSbPd,0.09932456882990244
Ho(SiRh)2,4.4180907380825065
Er2NiIr,5.9075243084455495
Y(NiGe)2,6.8086772087029415
OsO2,3.647240525923576
ScNiB4,5.71075782692586
MgAl2Cu,5.53088981706436
HfGa5Co,4.859434344544275
Lu2InHg,7.610586036417277
HoCl2,5.679863272121137
Na2SnO3,0.2774765610900129
TiCoO3,4.356357717358153
Ba6Hf5S6,8.588481977260104
Cr4Cu3Te8,5.0727391289868695
Ti3Se4,6.057771245679567
Mg2P2O7,0.6581519307345318
BeHgSe,3.68072707853321
LiTb(CuP)2,5.215168469166534
Sr2BBrN2,0.4463021230805138
LiVO2,7.140543462075724
Ba2H6Os,1.1722945576883177
Li2HIO,0.3578679071109038
Y3Al7Cu2,6.8228329577240965
Tb2O3,1.11336638727007
SmH3,6.451544654073955
Mg2PN3,0.42508657279014667
Ho2CuTc,3.6094394617013528
PtS,0.31969678475158203
UB2,5.596340445911884
RbFe2S3,2.8467716223792188
BaY2NiO5,4.444328904320049
Cr2HgO4,6.405255554237678
NaLaSe2,0.6275986408226298
Sr5(SnAs3)2,0.0011831174658210465
Yb(SiNi)2,6.00332545639274
KRb2VF6,0.0002701298893310466
AgBiO3,3.4199359821331066
Ti2TcOs,5.260469783007963
ZnIn2O4,0.19902341717662334
ZnSeO3,0.6769765352137572
Sr3(GeAs2)2,1.9391032012918568
CaGeN2,0.4547337448672071
MgZnRh2,5.0252953958444735
ScTlRh2,3.756037338735733
Pd2O,3.9712379679266254
Co2CuO4,5.6375697409948025
TbCo5,4.239109417182673
Tl3Ga9S3O2,3.2888183741960546
ScPd,5.248415132980166
Ti2RePd,6.952816704078972
Li2FeNi(PO4)2,2.2874824202448902
YCo,4.9295936207241065
Li3MnO2F,2.9670205335064828
Tb2Si3,6.65624306335431
Tm2Sb2O7,0.6508265459615652
Zn2AgSbO6,0.00020370520791950343
Li2Mn7F6,1.1882847937449268
FeCu2SnS4,5.907739547477317
NdSmO2,5.755431880959695
Tb3Nd,4.814345097117588
Ti2In,6.567319313425398
Zn(InS2)2,0.0036247740451917
K2SeBr6,0.3898832950002271
Sr2LiReN4,1.2433071280774453
Yb(NdS2)2,3.90425240635256
Sc6Te2Os,5.764900549658508
K(SbSe2)2,1.1305031857639387
Ca2Sb2O5,2.341188989928712
YB4,3.880010144145377
YMgGa,3.877103309638514
LiV2F6,3.4058961184183767
LiMnSbO4,5.868550902496676
CaSiSnO5,0.5628549631837113
K3AlO3,0.5764820014263793
VZn2O4,4.631623627451064
LiFe2F6,3.2659587985533123
TaMn2O3,4.720595620021004
BaNd2ZnS5,0.7033990401553666
Mg2C3,0.5530165683618828
Mn(Sb2O)2,4.611741511617379
YHg2,6.164803504918287
HgB2(CN)8,1.9281836694935115
BaSi6N8O,1.0119207529128218
KHgSb,3.2236248330392074
Sr2GeSe4,0.4651429215655202
SrNi2(PH2)2,9.369771404180462
MgPt,6.368164579878608
TmCuAs2,5.501621196156268
Si3Os2,1.4681797803121732
CaTmPt2,5.203810041793222
HoCd2,6.0788794784017774
Ba3V2O8,2.7642090850608114
RbVSe2,4.708441552257433
KMnBi,4.303839833786495
CdCu2SnSe4,0.0002694851768617395
Li2HoIn,4.6715531597788384
KAuO2,2.5757591114518044
Li5Co5(SnO)2,3.3042597380763166
LiTl2InCl6,0.5603507500139898
Ac3Sm,3.6760381278012257
AcBiAu2,6.752915197833412
Tm2IrRh,3.5071410722150755
CdP2(HO)4,2.6742008551086536
LiCuS,0.6127768875997477
KTa2Be,3.7280972656342435
Cu4Sn,0.09613760949101877
Th(CuSn)2,4.552184115373027
LuCdRh2,6.521019150504688
Sc2GaC,6.635190371875657
Yb3In,3.6785046620397903
CaZnGe,5.06260646145912
NaCa2Tl,5.345113282114321
Zn(CuO2)2,4.2518999324899385
Cr(SiO3)2,4.881961709152629
ZrMnGe,4.916254224838061
ZrCuSi2,6.377649371092859
Nb3AlC2,3.882668979484616
Ba2VTe,6.083310631469513
GaBN2,1.0040717023788972
NdRh2,3.5978415388526916
Li5GeP3,1.9345245136722915
KV5Se8,4.869077162712307
BaPr(CoO3)2,3.748276411968413
Pa2SbTe,4.181469570481111
Ba2PrRuO6,0.0002853732317876543
HoNbRu2,5.3406423018060085
HoIr2,4.1488596444619406
YAgO2,0.8476977896534953
ErZnGa,6.130631824952194
K2ZnBr4,0.3656999915839617
Ba3MgTa2O9,0.9674512038967484
Nb3GeS6,4.1272240592125495
KBe2B3O7,1.2748390950759168
U2Cu4As5,4.359448875052085
P3Ru,0.9000175641076629
SmZnRh,4.834646914523344
KTlO,0.4460717522172983
Tb2Ti2O7,1.354762999999757
Mn3V3(TeO3)2,2.7492059766260746
LiLa2Al,3.6351153380830716
CsNiF3,1.6359810484988142
Li2NiO2F,3.6662986598649137
Ba2AlSn3O7,3.735885494455289
LiIrRh,4.358679800909509
Na8SnSb4,0.001420264411328297
NaSr3TaO6,1.1513776393473478
Tb(GePd)2,6.3209021708138415
MgAl2O4,0.3560314778813391
NaDy3,5.235852254851376
Zn4(B2O)3,0.7125489614723612
PrAl7Au3,6.770368846100477
LuSnAu,6.907371269262296
Np(CoSi)2,5.541418916796878
MoH,4.431115072632292
CeFe2,3.906087358192704
NpAsS,5.527146902413999
GaNi3,8.304022456723805
Ac2IrPd,6.758862004891387
Ho(AlC)3,0.0004690449898132373
Ni2Mo3N,7.40025684117052
Rb2PdC2,0.7215258633342976
CaCuO2,0.0013747922835529414
U(CuSi)2,4.203651112249317
Ti3Cu4,3.977311181902039
Pm2IrPt,5.649053485102807
Rh(OF3)2,4.725439360617738
Nd3AlC,4.761394190910338
AsS,1.2608205612200951
Tl2GeS3,0.6057506724790839
TiCoSb,2.4318926799888403
CaTiO2,2.4955903299093265
TlCdTe2,6.715823192896752
Mn5NiO2,3.1324732624334195
Ca(CdAs)2,0.04857995105036464
Al2PbSe4,1.3297646881371088
Pr7O2,4.0489237566488585
USb2Ru,5.587590859476767
Ta2MoRu,3.551034118574929
Mg3(HO3)2,3.5181029968721824
NaVF3,3.2692149408426863
MnSnO3,3.9309989558363374
Er(FeO2)2,5.342328945033219
TiSb2,5.94541542803761
Ba3CaI8,0.5921063426172843
TbCl3,1.1307794082147329
MoPRu,4.0149115128982
ScGa3,5.07120702814462
CaCrF6,3.8871332567220938
B6As,0.4857207409170861
Rb2PdCl4,4.879004246314914
GaAuO2,5.466482170516678
Sc3Fe2Si3,4.2044746767186805
Sm(SiPt)2,5.206127868870501
Li2Ag3F6,4.469182585820932
TlInS2,0.27332308739415256
RbTe,3.919555245036357
NdH2ClO2,1.0952980438368634
Na2Si2S5,1.4825444494154083
NaPrTe2,0.452076316271179
Al2ZnSe4,0.22054190474795185
AsHPbO4,0.5716240546152184
ScHg,7.195323103720432
RbNiBr3,0.7177125044145308
BeRu2W,3.9041384177352416
Ba(TlHg)2,4.1381944791755245
SnClF,0.4537936903898123
Mn3CrO8,4.16369028437758
Sr2BrN,0.5408875124548232
HfRu3,6.519242850013146
Tm2TlHg,8.166182886864272
MoSe2,0.7444432551014442
W2SeS3,5.1275918592467535
TiV4CoO2,3.5916395642214822
PrAgPb,6.0086044493971436
Ti3Si,3.804098168828873
YCo2,3.9949514110040623
Sr3(PO4)2,1.1182069572926732
Si(CN2)2,1.6443905702942123
Ac2CdSn,8.263671294192191
AgPt3,5.285731237581191
CaPd3O4,3.0905475522836827
H8Pt(NCl3)2,0.8378475431100997
NdN,3.9266352176225636
Tl6TeO6,0.6966293032894882
Mg3Pb,4.97581859353926
Ba2Ru7O8,4.796216802279295
HfSiS,4.481914413655784
V3Co5O6,3.686673555537627
TbCl,6.105735521511567
Dy3Ga,7.984796174445504
BaBeCl2,0.003830657775479619
GaGeRu2,5.166158445262111
ThBi,7.6484947638059815
Ta6Si7Ni6,5.502559335855541
Sc2RuRh,5.326032755503051
Be2FeW,1.2036229163435344
KrF2,4.031070698840465
YGe2,7.089923252326492
LiSm2Os,6.547074669605689
Mo6PbS8,6.6493117326883775
Tb2Si5Rh3,5.195123767137535
Yb2Co2O5,7.006849146727369
Mn2Zn3O7,3.8332167038296765
Rb3NiF7,4.933528961400612
TiZnPd2,7.285408825974014
CaMgHg2,4.857528387545963
CePRuO,3.866484438432492
Au3Br,4.937002507499972
LiTl2Rh,5.554036954008198
Zn2CuWO6,2.7455379985342403
Se2Cl2O5,4.59569618210258
CdCuSb,6.426180053835883
Li4MnCr3(P2O3)2,2.566793484038665
YbGa2Ir,6.26258004128569
Li3CuSbO5,1.5107886684079141
Ta2Be2O5,3.5612354564922275
Ba2TlCuO5,4.101497493397265
Li2AgF3,0.7375882162721318
BaHCl,0.484582441199641
Ti2NiSe4,5.396271060629116
AcTlAu2,5.593453383028592
Tm2Ge2O7,0.4759763129362531
CrTe,4.595495750860321
BaZn,6.429835241842464
Mg(MoO2)2,4.546838149409326
PmDyCu2,7.034814662794781
Cd(BH4)2,0.6480043667906871
AlClO,0.4437328585197624
NbSbRh,3.6806876174339336
Ti3Zn2O8,2.5066764647628363
UFeC2,5.081566360113834
FeCu2Sn,7.3182895453191135
Li2NdAs2,6.538655276023822
FeSbO4,3.655990864165689
ErAgTe2,1.006727336372466
LaTiO3,7.375901622871115
Pr2CdSn,3.5535795672578505
Al2CuO4,2.473557197638354
WBr6,0.021274107426927168
GaTc2W,6.973956329558248
CaTiO3,0.8784796536181361
Ta2VZn2O8,0.0536636890776413
Tb(Al2Fe)4,4.432714285233552
Cd(InS2)2,0.1222730177109602
LiSnPCO7,0.995945616402182
Er2SO2,0.6978591990687087
HfMgRh2,3.5751910952675074
RbIn4,5.551381623906961
Sn(HgSe2)2,0.0017516201888413366
ZnCrF5,8.52382042013681
Lu2V2O7,6.369505559280455
Fe2W,3.788421128359193
Mn2SiRu,4.562634080370438
Rb3Mg,4.143218095503308
SrPd5,7.78415934010365
YTmAl2,3.519639511173395
ErMgSn,3.8845812639388217
TmCd,7.3051238441593345
K2Li3GaO4,0.5093122671492605
TiFeCoSi,4.110662093967246
UBr3,2.2405010290868104
HoCuO2,0.7785808252706153
Cu(SbO3)2,3.4860080058512666
Sm2NiIr,6.284519296228403
YMgCu,7.574439536552948
YInRh,5.439025326845776
Ba2YBr7,4.412589840975151
YInNi,4.821086329240602
AgPPt5,6.157811036326821
SmCuS2,0.5511037548962515
Na2HgO2,0.8293450113198452
Sr2CrSO3,3.5380341852960266
Hf(B2H3)2,1.0663316298823888
AlNiF5,1.774501013151907
AcYbRh2,7.2806564292473634
ScTaOs2,3.8827799571905737
ErThTc2,6.607579538197975
LuB2Os3,7.397879396130624
Dy2S2O,4.885009621165311
Np(SiOs)2,4.2442303271218815
Mg4As6Rh7,4.08939599200375
LaAgO2,0.7410490244009686
AcGaTe2,0.16600401045495294
ThI2,3.241447624436669
Li4Mn3Nb(P2O3)2,0.00799690847560737
Y(SiIr)2,7.611693256436525
Sr2Pb,0.0014977166478754127
KMgBi,0.09566959171848506
K4BeP2,0.3046784952838865
KBaSiHO4,0.340607947122247
MnFeCoGe,6.357127814602928
TmTlTe2,1.6195286368232502
RbYbO2,5.177794952020616
HoTaRu2,5.365269746941689
Lu6WO2,7.6283689481007775
Rb5FeO4,0.46385687762078703
SmCrO3,0.0001901520170043384
Ba2CuBrO2,1.4083132036778363
Li2CdCl4,0.4704790497807064
Tc2N,6.1139526622319185
KRb2CrF6,7.161389468448924
Cr2NiSe4,4.387167111958749
KAuSe5,2.5111489864726706
Sm2CuO4,2.812525289752601
LuMgZn2,5.528653605496461
RbAlAs2O7,0.5658165260147552
HfTc,4.719188583831083
SrTeO4,0.5253299044574158
H4CSN2,1.5216605353676769
Yb2PtAu,5.314231928525106
Cr2O5,0.5500308501195831
PtPb2,6.838710457797568
CaCoF6,4.042545630253718
ThSe,5.8209504388544415
Ca(MgAs)2,0.910968572655728
TaTiOs2,7.089346433693824
HoMg,3.5302013490749573
LuNiSb,0.002121172650936036
Cu2HgI4,0.09354991694533864
Li2CrP2O7,5.12600580710917
VCuO2,5.793460455713768
RbVF3,4.331927479791531
Mg2Si,6.841634510732818
ErSiRh,3.9398275730688894
YbLuPd2,5.330531306535564
ScSnPd2,6.8668726590794025
BaIF,0.6105851687451992
CClF3,3.2430036672072284
PrTe,7.949206170933702
AlH3,0.2920108009818889
YbGaGe,4.929553456520134
NaSiAu3,5.746558047394693
Ti2NiP2,0.18527173826162568
Lu3Ni7B2,4.13425662464204
RbHO,0.3678043632876217
MnVNi,3.691752578774744
NaSbF6,1.0153236976150544
LuInPd2,5.297016976656333
CeSbPd,5.09672592659941
CaAs3,3.680366323624017
LiNbO3,1.3832243270465143
Pr(BO2)3,6.248938103981327
Mo3P,4.4610118375848975
Ba3Ga2(GeO)4,0.3899021217159395
DySi2Ni,6.9142751617743805
Zn2Ni3O8,2.569856718776037
CdCuF4,8.539245990906062
CaRe2Si,4.952303469086467
P2Rh,0.04764039501199596
HgRuO3,6.294798440689847
PaAl3,5.659533764113674
K2Cd2O3,0.2846263419040879
Li6VCrP2(CO2)2,4.7767691222563915
CaCN2,0.7274929832501029
YbPmAg2,6.624375094573362
HgPPd5,6.790141960797546
Sr2ZnMoO6,1.826142057124228
RbTa(CuSe2)2,3.5912586298213416
InHgW2,5.840316203200906
YbB4O7,0.678588151152156
BaZnF4,0.5037706366820326
CeO,3.6055175901250287
Pu3Sc,4.2713718717905875
BaHBrO,0.3930282100485612
TbVO4,1.3470062032548078
ErNiC2,5.336643570276067
RbCl,0.4715746800554268
TmLuRh2,6.979729727706528
TaCoSn2,4.067941675813424
VCuO3,8.619208334177136
ErB6,5.654555949391106
YBPt2,6.651029702131745
KCdF3,0.5619033881398603
Bi2OF4,1.5459066558936352
MnNiO2,7.168460034765958
PrBiAu2,6.8972175524014725
Na8N3O,6.4916717182283525
Pr2Re2Si2C,5.416319483414191
Tl2S,0.40287134212085424
AgC,4.340513489456471
Ba2YBi3O8,3.58420376376859
LuPaOs2,7.281948068230776
Er2NiOs,3.699893545546901
C3N4,2.060267643053013
MnCoS,3.9818354921780164
Na3BN2,0.4840230938850429
CoCu2Sn,6.075166955178489
CrFe2Sn,3.1622226283609285
PbS,0.19065138835866044
Li2MnCr3O8,3.6756230664340186
LiAl(SiO3)2,0.6277283289762424
Sc2GaPt,6.380084245382968
HNO,1.7427462169394012
CrB,6.317922222485835
Rb2SnO3,0.4793975044618297
Pr5NiPb3,3.5828155263433885
CeBiPt,7.3948601973010035
Rb2SCl6F,5.040086479207921
DyTlPd,5.179953539307887
Ti2AlMo,3.613899190304769
Na5Mn7O6,4.813464644652347
Ba3Te,6.739597253271112
HgPS3,0.6863370776320538
MnAgO2,4.851375114428186
NaHoSe2,0.5959185193800752
NbSiAs,4.804377705150851
Ba2Zn2ClF7,0.4503350237389632
Sc(TiGa2)2,4.957993312969426
BaMg(CO3)2,1.0721785090380715
BaAg2(HgO2)2,0.6163675169246643
HoMnGa,4.609260055876836
GeClF,0.4160958887297031
SnTe3,5.001813727372458
KMnP,4.104428785735073
TiTe,3.056088741853003
Ti2O,4.832324277700232
Ba2HoReO6,3.875383629522901
PtO,4.4138533838567335
Mn6O5F7,3.676155030745408
HfGa5Ni,5.857708178771963
ScZn3,5.794055643807565
AlCuO2,1.1074140044588052
YbCuGe,7.662826557265903
Yb3Si5,3.861598103160063
Ba2NbFeO6,5.698939026333799
ZrAsRh,5.628349366528362
CaIrO3,3.327337512733706
ZnTe,6.17707221115236
ReN,5.4156000047382715
ErLu3,4.4149184773350285
LuAs,7.604535322110054
LaVCrO6,3.883658374446416
TiSe2,4.9656391661064525
SrAu5,5.962181058838272
YbP3,4.547431249442533
Tb2Pt,4.1648196125750845
U3As4,5.6380852242838255
CaMgTl2,4.3459371001377525
MnRh2Pb,3.5746893070977213
Li3Fe2(SiO4)2,0.6634374017211981
NiAgTe2,4.828894038965997
ZnBr2,0.5377460862032978
Al2Te3,4.377175675980124
UAlRh,6.2637459115887735
Li4MnW3O2,0.4606226398626319
Li4Mn3Fe2(CuO2)3,5.220783980202562
FeSb3,6.492766834891813
Fe2B4Mo,5.0710403751116635
Dy(Al2Fe)4,4.1192565370809255
UIr2,4.25701404843829
Ba3BiN,0.00012905215150064444
Li2Ti3FeO8,3.2592944337038863
TmMg3,6.606048136073327
KVF3,4.2815877698873726
YHoAg2,6.945715421373122
Pr4C2Cl5,4.397652198331321
Pr2I5,3.4077062132239546
DyBC,4.916259583347683
ScAlNi2,5.808712853374237
Li3AuO3,2.7904838338564595
InCuO2,0.1432121000743018
Th3Ge2,3.9238302880042775
PmBiRh2,7.711195354750253
Mg2Co2P7,3.8965466286251225
Li2Cr(CoO3)2,0.00016926541383073104
Ni3Sn4,5.298032735161359
Sm3InS6,0.6032312731802875
Th(MnSi)2,4.061134676161511
TiCrAs,6.2149375817201635
Ca2SnS4,3.4820158160616934
Er2CuPt,5.894705038673375
DyMgAu2,5.0640591369020465
Na8NO3,3.4777985485561267
CaHClO,0.32067905797251234
SrNiSn3,7.648095266335263
Rb3Y,4.821079176803488
