pretty_comp,meps_average_sq
DySnRu2,15.20200315747895
Ho3TlC,8.232101797232588
Er2TeO2,2.3417087777945405
AlZnIr2,9.896423596431188
LuBr3,1.7301541357154666
YMo3O8,2.9210557452172434
Ti3Pd5,12.843566482873829
BaMgO2,1.746520350105699
Tm2SiO5,1.735645893224383
Li5V2Fe3,13.355153811668865
K3Sb2N2O6F7,1.5364569632762253
Mn2CoO6,10.448258228049305
Dy(SiOs)2,8.848941556291727
Na2AlH4ClO4,1.3993689053760392
V3Fe3(TeO3)2,6.049672167426375
Ta2ZnO6,2.07691277300388
InBiO3,2.1925555865245467
NdTiGe,10.800066357820835
Na2H6PtO6,1.7545464751135358
SrTePd,3.0734670975951572
Sm3Hf,9.430254503458537
NdH3(CO2)3,1.621604144049959
Lu3AlN,4.3200578699827625
TiInPd2,10.440991332244273
KI,1.7283228865000893
Sc2CuOs,7.425638019725982
NaH3SO5,1.3908870071528696
KCl,1.4491836782593617
K2P3,2.5073691391576154
MgSc2In,6.176163857929938
Ba4NiMo,17.748299449055207
ScCd,11.029972801417058
CaBiF6,1.5854126697277695
Ti2N,8.965448492220936
DyYZn2,12.463394401205475
Tb(Al2Fe)4,18.415211103867367
Li2CuAu,1.2772105020969202
Mg3Mo,5.532558178636715
BeCo4Pb,20.301160065375573
K4CO4,1.5554527743822155
TaBeBr,4.735036078708025
KNa(BH4)2,1.3942620509311248
BeFeHg2,12.926734570906401
P2WO8,1.7853944475474697
Li2CeAs2,4.0410023509025566
Nb3O7F,2.4702429030360555
H2PbO2,1.1944175707571172
Te2Mo,2.6182054923172093
KCN,1.4457754551335649
BeCr2Tc,14.06181472404374
Ba(InTe2)2,2.8069200202357028
YC2,10.72757195268342
Ni3OF5,14.430494332027113
BaVS3,9.232029390478923
Hg(CO2)2,1.745814041261745
K2BeOs,5.027487775552848
Li2BeCl,2.3146418009417067
AgHg3SbO6,2.2095097495447567
DyClO,1.9325544408028112
MnGaPt,14.203361104564884
PPbSe3,2.8763344729012306
Ba(AgSn)2,6.564294833922885
Ca3TeO6,1.7798314526943275
SrLi2Ta2O7,2.1186080335918684
KTiPCO7,1.8062484140708148
Be2PdW,9.952165593477632
Ba2CaNi,9.28885353528626
HoCuO2,2.0650343015714454
AcN,2.344362031200244
Sc3P,10.543358098822218
SrPd5,12.291605536571154
ScTlTe2,3.3258833413094933
InPO4,1.5772549994637308
NaGe2N3,1.974107393228646
TiZnF5,4.611731417446887
HgCS(OF)3,1.549085751876463
ZrBe2Pd,12.79111149718168
Ba2CrCd,15.346963869117564
MoS2,3.668760008504236
AlBiBr6,2.0009664331683994
BaS,2.070925718931834
TiHg,10.909023787672298
HoAlAu2,8.034301463101817
AlCuSe2,2.4173677144089334
Be2SbPt,10.628085434357404
NbCrSi,13.331991599157266
HfZnN2,2.5114935795259363
CaTiO2,3.927335823006056
Ba4TaNb,18.19294093872676
Ca2SnN2,2.7070956146147966
K2BeRu,6.060838775835129
K3N,5.790518111533716
BaNi2Br,10.119039809520796
ZrNiBi,11.213542407880453
LiCa2Ga,9.170492534936896
Cr3B4,14.242711586398613
HoErZn2,13.897612504791367
Na7NbO6,1.6746940019000487
NaAg(NO2)2,1.5973206732942928
BeCdCo2,13.723042665531572
Ca(MnSb)2,11.712500444681599
SrO,1.9648239955103697
Sr3P4,2.952253376659937
TmBr3,1.7361739544181625
LiTl2InCl6,2.044390699776668
BeInRh2,10.982255384634492
Nd2UTe4,15.353182080598145
CdSiP2,2.9444807125648937
BaCaY,9.239269451639563
SrCa2I6,1.9030063934031682
BaSr2Te,9.929412537171237
Ba4MgMn,16.239311356499492
Ba2TiCl,15.716159412104044
Na3VO4,1.6715063066986415
TiBr2,12.009801552620814
AgPdO2,3.559353873949597
Cr3Si,12.32931466059651
ZrSiO4,1.993706765466443
MgBe2Tc,5.399574057275259
Mn2OF2,10.359229379318393
Tl2Au4S3,2.968551835491508
Tl(NiSe)2,1.3437385658428254
Y3SnC,4.566103371585012
Rb2VAgSe4,2.6456694174946853
SNF,1.7228368079033682
BaPr2ZnS5,2.4963239640185595
AlCu,8.360089712437299
Sb4I2O5,2.190677216448527
ThZn4,18.13165188282634
MnH2SeO5,14.470218841929562
BaTcBr,17.452209029231806
CaCrF4,2.259100115827834
NbFeB,9.169302045412179
TiH2,11.599225548860293
K2AsAuS4,2.122812599673681
BeVRh,11.343775091799614
LuAlSi,9.026330003569187
CdBiClO2,1.9247337478207207
LiBeH3,2.05787106819969
Fe3RhN,18.947363932748004
Tm2Ti2O7,1.9581368695778136
TaTeBr9,2.3508012818327857
MgPt3,15.183612877046096
In2Se3,2.8020171305686192
Li4CO4,2.0652522041306884
Ba4GeSe,11.009302127443561
RbYbO3,11.914899635890071
Nd2SO2,2.13890937941123
ZnPtF6,1.7469401821470592
Np(CuSi)2,13.630651733012133
ErNi2,10.31893728378396
Li3AuO3,2.0556021015751083
K2GeAs2,2.412211986262125
Si2Hg6O7,2.150697561257742
Rb2Pd,2.688370014215553
BeCuPt2,12.023129099087862
RbCaCl3,1.5756480148391856
ScCdAg2,20.54553966193149
K4BeNb,11.178923621410663
NdSi,7.378409946142416
AgNO2,1.8452822728966607
Pb2ClOF,1.9683241602947417
K2S3,1.9029188106695465
BaSeBr,11.082158333706179
SbF3,1.5335362184615442
RbBe2P3,1.4354093492798492
PmInAg2,8.482959389269764
Rh2S3,5.0514915289117015
Sc2ZnOs,9.544549928274947
VFeAs,14.17242275218555
Ba4ZrPd,13.907568682795231
BiSeI,3.0258056778319387
Zn(GaSe2)2,2.4621535289254406
Nd2Pt2O7,2.2526058983615687
AsCl3O,1.8191847991156185
BaSbBr,13.564148824505475
Be2PdPt,12.425282022285586
ErTa3O9,2.0744798544856167
RbPr(MoO4)2,1.2660700349243454
ScSnPd2,11.742679989394812
Tb(SiOs)2,8.853532251781395
Na2TiO3,1.9795706605221244
SrLiNb2O6F,1.9775489880152144
ZnRe2As,13.118963373681627
PuTe,15.553975911858249
MgSc2Tl,6.4313114266583815
Ba4SnCl,15.606253020290724
AsRu2Cl,16.806785336087724
NbCl3O,2.2758807818805735
BaScBr,17.070025385647984
Ba2NaCu,8.063380184513191
ThAg2,10.714469966669684
LiCoCuO4,9.103145976346124
BaYCuTe3,2.9314103545335763
Ti3Au,17.052050707563982
Bi2OF4,1.7795786018043709
Ba4TiGa,21.78671690120688
LiGa2Ru,7.411913832922416
Zn(NiN)2,9.107698209024422
MnCo2Si,19.871016581946684
Fe3PtN,18.110773037062774
Ga3Fe,4.893046086028622
Ag(TeMo)6,4.491825909360246
BeNbCd,10.024100957193117
MgBr2,1.7150704553069145
NiHg,9.215769094329566
ThSO,2.57274820636092
Tb4Bi3,13.634136080686105
Rb2HgO2,1.7184295155751952
BeTcPd,12.282255493190165
Na5CoSO2,2.2102714765385723
TaGa3,6.982435105319632
NaV(SO4)2,3.853798991471488
BMo,10.02870380458013
NbCl4,2.3102669398433884
MoW2(Se2S)2,3.613299507836755
ZrNiSn,4.854856674849766
CeTe,11.657678442411536
MgCoF6,2.816765284269647
SrO2,1.7260359208313134
Li2PbO3,2.041347594115221
NaTl2Cd,16.7356127265581
Cd(InS2)2,2.326162791666424
BeF2,1.2711805536586849
Tm2Fe2Si2C,8.25442305676175
NaMnTe2,10.728991875598876
Na2NiO3,2.8726004479101044
Ba4GaCl,12.274800745158082
VMo2As,16.258075941922932
CuHOF,6.615421377357607
HfAu,6.9191015794441615
Ba4NaRh,15.941313203957405
HfBe2Ge,8.128573060506993
DyNi5,16.48185062424727
Tm(SiPd)2,7.785405148952322
NaBeBr4,16.33960933845523
Li2Mn3FeO8,14.100612279850356
UBi,12.207123603317315
Ba4LiOs,11.700514233713546
Ho(HO)3,1.6731009134737411
Er3AlN,4.816565166173921
SiB6,4.396074006049792
MoPO5,3.1551862068664027
MnBeCu2,10.80968701366202
YCd2,7.501628712042027
WSeS,2.771954785586037
MnCl2,16.935151805244224
MgBeRu2,16.052786881618616
Cd(GaSe2)2,2.426636904579395
HoTlRh2,12.193622650112363
Ti2AlO4,8.067866301982617
BaCuSeF,2.3306007809146547
ReTeAs,18.10365064473645
Ga2S3,2.26366958719686
HoTaO4,1.9874439195442304
K2Ti(SiO3)3,1.6669333120034129
B6O,2.3947999220533367
Ta2I5,3.244641736771565
Ba(MnP)2,9.035959642819721
Tb3InC,8.892969132972409
ScH2,3.042137406495637
Sb2Pt2O7,3.026857556388584
PaAgO3,2.0855375006617995
BaSr3O4,1.8186716764349369
TmTlS2,2.533581128232
MgTeH2O9,1.4979986648859205
LiNbO2,4.366882946297813
K2HgS2,1.8933744126998933
Ca3Pb,6.371072646475369
K2SnCl6,1.6923159673457355
LiPaRu2,10.331887533263224
KBeNb2,11.607600957993
DyIr2,15.127185241588517
ZrBe2Os,10.755683768749122
CaGe2O5,1.745556262819009
K3W,8.367167979669107
VO,18.200562262377133
Pm3Sn,14.46628494120035
BeP4Ru,18.629809446153764
Ba2ZnF6,1.5124373265251907
AlWO4,2.3134750196763885
FeO,19.74835436181962
Sm2MgGe2,6.858235924784157
K4ZnAs2,2.076503471383245
Ba4ZrSb,18.111505551260322
ErAlAg2,8.747651113298929
RbRuF6,5.663994467982232
KNdO2,1.7690581298155996
Lu2SO2,2.0727919979261467
NiPb,10.314614227719167
Na2CoO3,10.089258314332787
AlSi,26.8538395764926
BeCoBr,9.899030255535132
CuAs4S3Cl,2.577246592780753
Zr3Tl,12.986922909860775
Ba4YTc,13.722403822460064
LiPm2Pt,9.336657146252435
DyNiSb,4.2976156179909815
NaLu3,12.00302461882004
Ba4HfP,13.573871960498225
SeBr,2.5945905264607747
Li8CeO6,1.8834011787189688
S3(NO)2,2.0152915421844058
Be2CoSi,11.358884921798735
MoAs2,8.110879524852201
K2NiF6,1.7205134892428673
Rb2TaAgS4,2.1076843533445264
PmTlRh2,11.339885360972572
ZnMo3,16.91404741627503
KY3,1.4133647795243802
Ho2TlAg,12.105764467117858
SrCrW2,13.325694478462776
NaPmTl2,12.96108791730077
MnTe,17.88350450368533
Nd3In,11.542443415499164
KCaSiHO4,1.5560205654167942
InReGe,10.67141508891862
BaCaV,19.05506931676363
CrSiTe3,5.740961011305799
Ca(MnBi)2,10.905150159443014
Pr3PbC,6.962037537005001
Ba4TeBr,10.475676589127787
NaClO2,1.5788392360634231
Co2B,18.876914472444906
NbAlOs2,5.8766316883058085
BeCoPd2,19.001145579499497
CaAgP,3.703295829393056
ThCN,2.5554842985234716
ZrAgMo,14.577906799903293
Mn2AlV,11.770733480402427
ZrBeBi,10.606436724932648
Sr3(AlGe)2,4.147649937012525
CrPd3,19.724624204278268
BaPPt,7.344319800589659
InBrO,1.8436738684846985
NaCrSe2,9.251403497127699
Li8BiO6,1.9247857023575377
Li2CeAl,10.019836991355364
PbClF,1.768002639515375
BaTiF6,1.6742958719015786
Yb2SiO5,4.428445927561193
MgRh5,20.97981728550879
PmInNi2,22.107706047138095
KBePd2,3.537475559397313
NpO,12.501351926891749
Ba4TlTc,16.632102492870025
SmBRh3,8.352358948225346
CrTe,19.23910947350041
AgO,6.389812203813193
RbTe,7.1636699160881685
YInAg2,6.867571137842938
BaCaPb,5.466363812749141
UBi2,12.019467542283227
Fe4P,17.484230990619327
BeSiTe,20.244902238999988
SrS3,2.1966337883224867
Ca3PbO,4.85474338491061
Sr4Bi2O,2.889227116952444
Y2MgAl,5.7802825767142805
BiAuO2,2.353090166851524
HoLuAu2,11.564625660464186
TiInAu2,7.448055674693452
Cd3TeO6,1.5746957378067252
Li2Co3SbO8,5.405694528303771
MoW3(Se3S)2,3.2422677249110685
ScBeCr2,12.439326080352318
Tm2PdPt,9.709129724130786
BaTlPb,8.237430829249291
LiTaO3,2.976536018036178
USeO5,2.057684783115885
BaSn2(HO2)2,1.8940608930725185
Re3W,22.2911955713461
Pr(CoB)2,7.3456721952453075
H8Pd(NCl3)2,2.14336962125839
TaBeFe,9.167885979512034
Er(SiPt)2,8.387802652264378
TmPPt,6.180779346759867
BaHgPb,16.49115015192492
Er2Au,11.786414495794158
TmBrO,1.813486513137976
Li2MnCl4,10.01287171594643
CoW,21.38315692314865
Ca3ScCoO6,2.3621388612865246
BaWBr,12.32844813159115
AgB(CN)4,1.6470782211742911
Zr3GeO8,2.1096366195785157
KTeHOF4,1.4361870815925526
NaInSe2,2.449755089799795
KNaMg2Si4F2,1.4304544732356916
TcH4NO4,1.9123458543544536
SmHoRu2,8.955724426309688
Mn3Fe,23.127467796251857
MnTcPd,13.063762857614956
Ba2NbTl,16.184794304119738
HfTaRe2,8.619356124444563
Rb2InGaF6,1.5480094745618749
FeP2,4.920965352448643
Si2B2O5,2.9608163288750853
Na6Sn2S7,1.931035991378721
ZrSnPt,4.175116764834248
Li2VCrO4,7.887673928351755
Tl(CoS)2,13.94898084688149
Be2V,13.014018083077442
TaZnOs2,12.237483401418777
YZr5O,2.3957879705850442
Nd3GaN,8.416165001551082
USb,11.036182914999793
FePd,21.257446538409386
CuO2,8.026138548517586
NaBe2Ru,5.809265587547762
DyRh3C,6.38790262918902
Na2Cd3(PO)4,1.5086859624631406
Sr2SO,1.992653172698818
Ni3H,12.732804090223016
ErCu,7.514565855723138
TbZr,9.210539253123745
TmLuCo2,24.37843992820979
NaAl(SiO3)2,1.5473633488399978
Al2Os,4.2093031885732985
SmErRh2,23.18384782558753
BeTcMo,10.216253390227424
NbVO5,2.3252383390382443
ErTe3,5.961979537032981
VClO,13.864932984571785
MgTiO3,2.2492443175431167
NaGaH4,1.4872457765951128
CoAgO2,8.411553562412434
Sr2LiCoN2,8.031282587482526
PH4Br,1.8392027258208017
ThAl2,12.49822920790515
KNaThF6,1.4398379538452697
Rb2WBr6,8.597276700599247
Ho(CrSi)2,13.455812870280266
ThSe2,3.1787209167630097
Nd3SnC,6.895053782724736
Li4MoO5,2.4494693302836024
AlTl(MoO4)2,1.9374295686123235
MgZr3,15.775757773664415
Ho2OsPd,21.799446476153165
UAsS,13.263714914507675
Ir3Ru,20.028294984845807
Sr2ZnCu2(SO)2,2.2191364686892663
Np(MnSi)2,16.34608617783882
K2NiF4,4.885086147312723
GeClF,2.1923579391452788
SmF3,1.5803058775650576
Na4CO4,1.4280756282494285
ScB2,3.5583704135460663
TbTlTe2,2.882053665935687
MoH2Cl2O3,2.039722203307761
KTlCl4,1.7463581152405905
Ca2V3O8,9.38970535568964
Li2YbSi,15.76557853891403
TmCdPd2,14.620174417564245
YCuF5,2.3914848943700235
Ba4MoPt,22.377843208554893
MnTlF3,8.931207458494438
Sc2TcPt,10.300451446417288
Sr3SbAs,6.424894292256227
CaZnF4,1.3832931721077784
TbHO2,1.76451126377816
ScBeNi2,7.793625600450666
Sb2Ru,5.0713344726347245
BaAlSi4N5O3,1.61
ZnO,1.9146279011860243
Al(MoS2)4,7.2833440121965936
LiNdSn,6.711748406091116
KTiPSe5,3.107437315001972
ScBi,6.07
Sr2NiTeO6,2.0048773861095177
NaHCO2,1.4001666567472126
SnI2,2.5722234221259503
Yb3W,10.054494848905472
HfBeSi,15.620835445007415
SbTeO3,8.666085236906762
Te(HO)6,1.4606277189391323
RbNa2AuO2,1.7743167699145497
Sc2NiIr,8.617157303890883
Be2FeIr,19.551680234701053
TlI,2.431631825201614
Li6Fe(SiO4)2,11.003885677341435
LiAlTe2,2.3812041771619112
RbF,1.4437335857652778
Al2NiCl8,1.338855232403165
Li4VTe3O2,8.036657680072397
SrMgGe,4.051254949601009
Rb2LiVO4,1.8854000459672569
ZnGeP2,3.0076679781296782
Hg3(BO3)2,1.777601380137478
AlCuTe2,2.9124960658056405
SbPbClO2,2.0851778501285367
HoTaRu2,11.356174531945165
SeCl,2.0556426407979247
Be2SiMo,9.705884812833913
NdTlTe2,2.9559262507714905
InAgS2,2.7958481122311825
Li4CO4,2.07202799208891
SrMg2N2,2.5688389076260374
Y3AlC,8.610716191661025
BaTlSb,4.549351602151674
NaTeAu,19.1281441859894
TeOF2,1.6607829478893381
BeTc2Hg,9.052183898559141
MgI2,1.9182978566079527
GaS,2.390271951054942
Be2TlIr,9.995448964403753
SrMg2FeH8,1.903207818395038
CuBiS2,3.5055670012139264
Ca4Mg3H4,1.7851984016722997
Na4CO4,1.4094679847375038
BeRe2Hg,8.173324497004467
LiAsO3,2.4089693508497216
ZrZnN2,2.6930961116652834
Rb2NaInCl6,1.5885213250063717
KH2I3O,2.268538442845231
Rb2NbF6,1.5360881051120299
YScO3,1.9473315074737527
K2Ag2SnSe4,2.309429944091543
TiMo,16.735682438032416
K2HgO2,1.7233687939614086
CClF3,1.3937120697379832
SrIF,1.862086643168536
LiBe2V,10.606571862136542
KInBr3,1.7859264635850305
AlI3,1.937558601264316
NdAl,6.741646683118303
RbBO3,17.141377813155316
Tm(NiGe)2,9.360722906556592
CaCl2,1.8324209851086803
BeCrSi,12.747017951923759
BeFeBi4,23.244204295551466
CrNi2,12.754991179926385
MoH,13.634483244088619
LiMgVO4,2.2685972170778435
ScI2,6.798786656455697
ZnCu,6.550343502443211
V3Ir,14.920217826828132
LiNO3,2.18524598157736
Ga(HO)3,1.5799789028127351
Ca4BeV,16.121391585922932
UO2,12.722617655184017
NaYb(PS3)2,2.2053873431516138
Na3AlAs2,2.4187669034723736
Ba4CaTa,16.479833130223135
SnTe,5.826868798934811
DyCuSeO,2.5497254754188736
Pr4S3NCl3,2.297005296757788
KYbS2,6.904334387421668
Zr2Au,9.174422779299707
BaInSb,5.343478891758315
SnS,2.820868660537034
Sn2OF2,1.8089591850932767
NaTl2InF6,1.590639284480719
BeFe2Mo,16.57781147598601
U3O8,8.038637944328629
InSiTe3,3.4264510308286424
Rb2FeCu(CN)6,3.9421736812744985
Ta4S9Br8,2.5488232578976517
BeGeTe2,5.178613070440128
Y3Al,9.01887650061433
UTlO3,5.94602668454602
MgBe2Mo,10.357465906291944
PdAu3,8.431879980170496
MgTaRh2,9.431102798718717
SnPSe3,1.135194550139608
Sc2CuPt,9.527927371679528
ScPt,11.29696419397707
Mg(BH4)2,1.5535979745953157
RbI,1.7471595996550136
Ba2PdF6,1.5256146302392355
BeCu4Pt,9.738239060528343
Mn2GaCo,13.975370001064965
LuAg4,7.6186569245066655
Na2NiO2,2.161180233113379
TbP,5.142376234128862
ZrNi2Sn,10.083655091285104
LiErTl2,9.961820449429243
Li2NdAl,12.36912419427234
TiAl2,10.835737169200812
Th(CrB3)2,12.089011539410489
U(SiPt)2,13.964839180360556
Na2TiGeO5,1.7147205797641394
AgCl,1.8997631431312687
Cd2B2O5,1.5810755832660246
K3VSO3,1.8262164895396893
Nd2ZnIr,8.68269927307555
ScZn,10.462064805763726
LiTiFeO4,6.150674759731651
LiNdO2,1.7852637526894075
RbClO4,1.4491951789412862
AlCrRu2,10.822199406774947
CeSb,13.666838210305507
Lu2CoRh,23.70236275142205
MgGe2WO6,2.0171927688415567
HgO,3.169553070492221
Ba2LiCr,20.486122945382647
AcGaTe2,3.6320425841850112
Rb2PtSe2,2.3598940654190392
IOF3,1.6264173306176164
Fe4O5F3,16.33129919306279
TaBeW2,11.267102555670645
Ba4GaIr,19.429184234033087
NaCuO2,8.236690273809419
TiHgO3,2.7456693173068016
NbAl3,5.835860405001704
KZnAs,2.6362283664356547
AuSeClO3,2.143330741315177
Rb2UBr6,3.8610749798469337
Rb4CdBr6,1.6117175104010422
Ba4TiBr,11.79708862389361
Y2In,11.09774151197741
UV2O6,13.685086773564866
PbO,2.2324127455886527
DyCoC,11.272954359882775
UAs2,12.503924717197131
MgSc2Tc,9.062047230068927
Zr(MoO4)2,2.1930876255483582
Tm2ZnRu,12.554032552663438
Tl2CS3,2.5869286808878207
MnAlCu2,14.721376747211291
Ba4LiTc,14.375920840071428
LuAsO4,1.7261711000554572
CaI2,1.925582163052688
ICl,2.164755567417871
InGeCl3,2.1102764431862155
Mn2VSi,8.989137889697766
K2TiO3,1.7768605272596196
Ga2BiS4,2.4896987769607795
Ti(SiO3)2,1.8191847991156185
Sr2Ti6N2O,2.34052700618187
MgS,1.890581920996813
LiFe2(PO4)2,20.14441527239415
BrF3,1.6665833312498959
ScSn,8.899228430974599
KErO2,1.7069758834461213
KIO3,1.8013420922560306
SrPb,4.845028379689843
MgIn2O4,1.732868527423051
Na2CoS2,8.053868635630954
Ba2MoPb,14.834948601191714
BaCN2,1.7300770695742622
HfCuP,7.879856174660381
KVO3,1.9734740940787645
PuCoC2,17.50919853486542
Ga3Os,3.912420393226338
TiAlRu2,16.453406942028753
LiMnBe,10.335142314775672
V2O5,2.308209984670661
HfScRh2,11.85536025039588
Li2V(OF)2,10.495932545514954
Nb3Pt,18.239527588911574
Pu3Ge,26.836964557614678
NiAgF3,4.609508289033297
MnCoO4,10.449700155187866
NaScS2,2.353685053980956
AlBiO3,2.2114098067371715
Ba4BeCo,14.916431655504384
SmSb,4.801322734413923
KBaIn,7.651191628323875
ZrBrN,2.3274592728266303
Ba2Zn3(AsO)2,2.766893564993059
In2S3,2.228040993039999
BaH2O3,10.056351226961
Cd(InSe2)2,2.632438666585289
BaAl2(SiO4)2,1.4746864073422523
RbBr,1.621141573089778
CeSe,11.518467780047828
Mn2BeHg,12.186404993543697
Al2Te3,2.5144913335835275
KFeP,11.555816717134276
BaSi2Pd,10.314669165804592
TiBeZn,9.558205898598334
AgPbBrO,1.9223509911910808
Cr3C2,15.635159097367703
Pa2SbTe,14.188982815316017
Ca4BeZn,18.240239399013745
RbVF3,7.980240180178372
KTm,11.636922559966905
TaInO4,1.9711840773166442
TaGaO4,2.024837442034957
Ba3AsN,2.885758132623037
Ba4MgOs,13.20820578277004
Tb2S3,2.599673056366896
BeBiPt,7.404460367463202
YAl3,6.129567684592447
Hg2TeO3,1.3140142059100173
MnAlFe2,14.866292969892216
Be2InNi,9.72442286205202
NaSrBO3,1.5826770569723525
FeTeAs,5.417453276217525
NdTaO4,1.5767582778177085
Sc2AlIr,11.087060025092313
V(CoSe2)2,13.430573331023512
In2TeO6,1.5768851152403798
Sr3Co(CN)3,2.567424130654432
SiPbO3,2.203504784050476
LuCd2,7.186658936297637
Nb3Si,10.461582098325284
VSiRh,6.247335432006192
Mo3(Se2S)2,3.630826352223416
Sn(GeO3)2,1.5069726827871388
Be2SiRu,5.370245183726096
Li2CuO2,2.073644135332772
Tm2CdSe4,2.3473389188611007
CaCdSi,4.471606720930036
BaBOF3,1.4879068071175243
LiIrF6,7.066003113500588
BeCoRh,17.210634309441744
Li8SbS6,2.475075756416357
HgTe,5.566468060329338
TmH3(CO2)3,1.6390647739895252
MgTi3O7,1.9871755500374562
TbFe2,17.039026771894378
BaSiTe2,8.691528442493107
ScGaCu2,12.485855997888171
Sr2B5H2O,1.6265915283192642
K2BeCo,7.8816749488925275
TiBe2Cr,9.364530598665016
GaCuSe2,2.511188297732105
Pr(CoSi)2,11.127717645591119
Pm2InAg,9.544817092712323
FeN3ClO3,2.376096238230542
BaTa2P,19.304231833115413
BaRh2Se,16.335631811064633
CaVF4,7.309379818653108
Si3Sb2O9,1.6458027423317372
KBaSi,4.215696858171849
DyFe2,16.646517153246602
KPrGeSe4,2.4129373524123388
MnBeTl,15.68113835153558
NdO3,8.287339742040265
Li2FeP2HO8,6.184321574217608
CoSi,9.95278855396818
BaPdF4,1.5899685531481431
Y2Cr2C3,10.925856183079352
RbPbF3,1.5081445554057475
CaC2(SN)2,2.0349938574845874
BaMoBr2,8.188770766523303
AgBiI4,2.5747168129071336
Pr2Sn2O7,1.8961276328348784
DyMn2,15.687065797443873
NaTl3(SO3)2,1.8276031662626693
Rb3P,2.3128553780986825
Ti(CrTe2)2,14.945074997023823
YbPu3,34.2069539713784
Nb3Cr,13.832031665666475
V3As,15.479460584917033
Yb3Si5,4.966564875914403
UNi2,21.69048562542265
TbOF,1.7175466999958593
CoO2,11.676152334280903
AgPb2Br5,2.2520509171271708
Ca4Al6SO2,1.5281797450998142
Mn(BiTe2)2,15.225284890602213
Re2PbO8,2.555497342332147
RbAuS,2.034068173226584
Co3B,23.933753013961958
LuAl2Ni,9.950601321863251
UCrC2,16.23224568567147
Tm3AlC,9.60658628233776
AcF3,1.6181367886141969
Fe2O3,16.612348820480904
BeGaSb,14.564109996838114
K2NiO2,3.6267018993386633
Sr3Mg,11.682890624042209
BeTlMo,13.158803137063794
NaAuO2,2.0565424057545387
Rb2CuF4,5.040056216617693
Tb3SbO7,1.8818430682002507
RbSbF6,1.3717871555019021
Er2TlAg,12.401478406491165
Ca2TaBiO6,2.103188056261256
ZrAsPt,6.601507403616238
SnI4,2.278405875460589
Sn3N4,0.570379990298865
Sm2O3,1.9281338127837493
TeWSe,3.0212524996541856
Sr2ZrO4,1.9040308120756169
BaNiF6,1.9464326343338991
Mn3PtN,16.76360641389555
NpN,16.25971709470986
WCl4O,2.171036618760725
CSNF5,1.4133647795243802
VB2,7.623785149123763
U(B2H3)2,7.584416039924674
Mn2Co2C,22.461582758122805
BeCoPb2,15.809563561338436
H4BrN,1.6113762233982891
CuN,8.112484206456122
H4C3NF5,1.3068154677178665
K2O,1.4144256784999345
LiCuCO3,5.230414260202849
CdRhF6,5.976342248120222
LaAgO2,1.9691961134771043
Mn3Al,14.446622442633435
Na3BS3,1.797377719531058
Ba2CrBi,17.872594476833328
Cr2NiO4,14.880486103171046
Sm2MgIr,10.42371334985762
AgBrO4,2.13897171556802
Y2Si2O7,1.6498484778912277
Li3Co3NiO8,10.929516610231824
K2NaFeF6,2.759293387807828
K2B2Se7,2.2110932439255766
Sr2Sb2O7,1.8223336686787082
RbTl2Bi,7.317406188898723
NaRe3,9.379774339858432
MgAgF3,1.3969609872863311
KMgH3,1.600968456903508
RbP(HO2)2,1.4341315606782152
Ta2H4O7,1.9877374072044829
Sr2As,3.49521100936696
Na2Ni2O3,12.177550383116193
LiCo5O7F,12.49419998772764
ScCl,8.125527675172856
Sr2CuF6,1.470578117612254
BaMgZn,9.72318706323532
AgI,2.346642992304824
YBi2IO4,2.2343604603256537
U(CoGe)2,11.756708723107842
HfGaCo2,12.104061301893676
ZnFeSb,11.734629663237493
HfNi2Sn,9.809498797933903
Rb3YO3,1.6156422871415566
Sr2Mn3(SbO)2,14.526910660334265
HoIr,27.81266977476272
SnPd3,11.724552585635552
Mn3NiN,18.26052755718374
Be2CrHg,8.878196138105233
BaP2(HO)4,1.5400649336959789
LiMn2Fe3O8,15.608609803566749
KBH4,1.7328589094326174
KRb2RhF6,1.486651718908411
ZrCl,5.022691841366871
BaYCl5,1.7595738120351756
CaAsH5O6,1.6372843369433423
LiCoOF2,20.450991825988947
Nd3GaC,13.943381942699554
Ga2TeSe2,2.4407102791332416
Dy2TeO2,2.43311186206745
BeTl2Ni,7.4610499707927636
ScCdPd2,13.700419701600387
LiDy2Ru,8.507345845405213
Tl2PdCl4,1.944067900048761
Lu2NiRu,20.079047952198
Mg(BiO2)2,2.4730884874315886
GaTc2W,9.49409816675602
ZrNCl,2.482223465631838
TmNbOs2,15.294136131210553
Ta2InCuTe4,11.641583511991255
MgTaOs2,14.627819386361045
RbMo6Se7,6.766365346328857
BeV2Co,15.496548002700472
Y2Hf2O7,1.9187495928338327
RbGaO2,1.5750555545757745
Al3V,13.947006847349005
Ti3In,15.126615616191218
MnCSO7,8.078813856831541
Re2N,10.429205786316297
UGeS,13.820824866844964
Yb4Sb2O,2.736853424403044
KNaO,1.5441718384514942
KGeBr3,2.108253621681541
BeInP,4.803151743039842
Rb2S3,1.8670832868407343
PmBiAu2,9.703720935806016
SnBO3,2.197293790097264
SrReN3,2.4983327774070987
LiFe3O3F4,11.545782779872484
CrHO2,2.3112983364334423
TbH3(CO2)3,1.6385664466233891
YbClF,1.6705288583758937
Ba2MgV,14.308398466168974
ErTaO4,1.9890701345100927
RbUAuSe3,7.3121884549018565
LuSBr,2.0456294874683443
